lemma_id,lemma,sense_num,type,ipa,pos,gender,entry,entry_str,gloss
22915,sogurr,\N,main,[sɔɣurː],a. ,\N,"<div class=""oldnorse bodytext""><i>so done</i>; at soguru, <i>as things stand, as matters are</i>; á sogurt ofan, <i>to boot</i>.</div>","so done; at soguru, as things stand, as matters are; á sogurt ofan, to boot.",so done
22918,sokkinn,\N,main,[sɔkːinː],\N,\N,"<div class=""oldnorse bodytext"">from søkkva.</div>",from søkkva.,\N
22919,sukku,\N,main,[sukːu],\N,\N,"<div class=""oldnorse bodytext"">from søkkva.</div>",from søkkva.,\N
22922,solginn,\N,main,[sɔlɣinː],\N,\N,"<div class=""oldnorse bodytext"">from svelgja.</div>",from svelgja.,\N
22923,sulgu,\N,main,[sulɣu],\N,\N,"<div class=""oldnorse bodytext"">from svelgja.</div>",from svelgja.,\N
22924,svalg,\N,main,[svalɣ],\N,\N,"<div class=""oldnorse bodytext"">from svelgja.</div>",from svelgja.,\N
22926,sollinn,\N,main,[sɔlːinː],\N,\N,"<div class=""oldnorse bodytext"">from svella.</div>",from svella.,\N
22940,sopinn,\N,main,[sɔpinː],\N,\N,"<div class=""oldnorse bodytext"">from súpa.</div>",from súpa.,\N
22941,supu,\N,main,[supu],\N,\N,"<div class=""oldnorse bodytext"">from súpa.</div>",from súpa.,\N
22942,sypi,\N,main,[sypi],\N,\N,"<div class=""oldnorse bodytext"">from súpa.</div>",from súpa.,\N
22946,sorfinn,\N,main,[sɔrvinː],\N,\N,"<div class=""oldnorse bodytext"">from sverfa.</div>",from sverfa.,\N
22954,sorgsamligr,\N,main,[sɔrɣsamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>sad, sorrowful</i>.</div>","sad, sorrowful.","sad, sorrowful"
22968,sóknarprestr,\N,main,[soːknarprɛstr],n.,m.,"<div class=""oldnorse bodytext""><i>parish-priest</i>.</div>",parish-priest.,parish-priest
22971,sókndjarfr,\N,main,[soːkndjarvr],a. ,\N,"<div class=""oldnorse bodytext""><i>martial, valiant</i> (frœkn ok sóknharðr).</div>","martial, valiant (frœkn ok sóknharðr).","martial, valiant"
22977,sólarfall,\N,main,[soːlarvalː],n.,n.,"<div class=""oldnorse bodytext""><i>sunset</i>.</div>",sunset.,sunset
22993,sólarupprás,\N,main,[soːlarupːraːs],n.,f.,"<div class=""oldnorse bodytext"">sunrise.</div>",sunrise.,\N
23006,sólmark,\N,main,[soːlmark],n.,n.,"<div class=""oldnorse bodytext""><i>zodiacal sign</i>.</div>",zodiacal sign.,zodiacal sign
23012,sómaför,\N,main,[soːmavœr],n.,f.,"<div class=""oldnorse bodytext""><i>honourable journey</i>.</div>",honourable journey.,honourable journey
23016,sómalauss,\N,main,[soːmalɒusː],adj.,\N,"<div class=""oldnorse bodytext"">a. discreditable.</div>",a. discreditable.,\N
23029,sóru,\N,main,[soːru],\N,\N,"<div class=""oldnorse bodytext"">from sverja.</div>",from sverja.,\N
23036,sóttarfar,\N,main,[soːtːarvar],n.,n.,"<div class=""oldnorse bodytext""><i>condition of one’s illness</i>; <i>sickness</i>.</div>",condition of one’s illness; sickness.,condition of one’s illness
23056,spakrœða,\N,main,[spakrœːða],n.,f.,"<div class=""oldnorse bodytext"">= spaklig rœða.</div>",= spaklig rœða.,\N
23057,spalar,\N,main,[spalar],\N,\N,"<div class=""oldnorse bodytext"">from spölr, <i>rail</i>.</div>","from spölr, rail.",rail
23059,spanði,\N,main,[spanði],\N,\N,"<div class=""oldnorse bodytext"">from spenja.</div>",from spenja.,\N
23084,spákerling,\N,main,[spaːkɛrlinɣ],n.,f.,"<div class=""oldnorse bodytext""><i>prophetess</i>.</div>",prophetess.,prophetess
23097,Spánverskr,\N,main,[spaːnvɛrskr],a. ,\N,"<div class=""oldnorse bodytext""><i>Spanish</i>.</div>",Spanish.,Spanish
23102,spásaga,\N,main,[spaːsaɣa],n.,f.,"<div class=""oldnorse bodytext""><i>prophecy</i> (góðar þykkja mér spásögur þínar).</div>",prophecy (góðar þykkja mér spásögur þínar).,prophecy
23109,spekiandi,\N,main,[spɛkiandi],n.,m.,"<div class=""oldnorse bodytext""><i>spirit of wisdom</i>.</div>",spirit of wisdom.,spirit of wisdom
23111,spekimaðr,\N,main,[spɛkimaðr],n.,m.,"<div class=""oldnorse bodytext"">= spekingr.</div>",= spekingr.,\N
23150,spítali,\N,main,[spiːtali],n.,m.,"<div class=""oldnorse bodytext""></div>",,\N
23167,spjótskapt,\N,main,[spjoːtskapt],n.,n.,"<div class=""oldnorse bodytext""><i>shaft of a spear</i> (þriggja spjótskapta hár).</div>",shaft of a spear (þriggja spjótskapta hár).,shaft of a spear
23191,spottrsamr,\N,main,[spɔtːrsamr],a. ,\N,"<div class=""oldnorse bodytext""><i>mocking, given to jibes</i> (spottrsamr ok údœll).</div>","mocking, given to jibes (spottrsamr ok údœll).","mocking, given to jibes"
23199,sprakk,\N,main,[sprakː],\N,\N,"<div class=""oldnorse bodytext"">from springa.</div>",from springa.,\N
23200,sprunginn,\N,main,[sprunɣinː],\N,\N,"<div class=""oldnorse bodytext"">from springa.</div>",from springa.,\N
23203,spratt,\N,main,[spratː],\N,\N,"<div class=""oldnorse bodytext"">from spretta.</div>",from spretta.,\N
23204,sprottinn,\N,main,[sprɔtːinː],\N,\N,"<div class=""oldnorse bodytext"">from spretta.</div>",from spretta.,\N
23219,spurði,\N,main,[spurði],\N,\N,"<div class=""oldnorse bodytext"">from spyrja.</div>",from spyrja.,\N
23245,staðfastligr,\N,main,[staðvastliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>steadfast, firm</i>.</div>","steadfast, firm.","steadfast, firm"
23255,staðið,\N,main,[staðið],\N,\N,"<div class=""oldnorse bodytext"">from standa.</div>",from standa.,\N
23256,stend,\N,main,[stɛnd],\N,\N,"<div class=""oldnorse bodytext"">from standa.</div>",from standa.,\N
23257,stóðu,\N,main,[stoːðu],\N,\N,"<div class=""oldnorse bodytext"">from standa.</div>",from standa.,\N
23290,stafnhaf,\N,main,[stavnhav],n.,n.,"<div class=""oldnorse bodytext""><i>standing, course</i> (on the sea).</div>","standing, course (on the sea).","standing, course"
23295,stafnlé,\N,main,[stavnleː],n.,m.,"<div class=""oldnorse bodytext""><i>grappling hook</i>.</div>",grappling hook.,grappling hook
23298,stafnrekkja,\N,main,[stavnrɛkːja],n.,f.,"<div class=""oldnorse bodytext"">= stafnhvíla.</div>",= stafnhvíla.,\N
23312,stakk,\N,main,[stakː],\N,\N,"<div class=""oldnorse bodytext"">from stinga.</div>",from stinga.,\N
23317,stal,\N,main,[stal],\N,\N,"<div class=""oldnorse bodytext"">from stela.</div>",from stela.,\N
23318,stálu,\N,main,[staːlu],\N,\N,"<div class=""oldnorse bodytext"">from stela.</div>",from stela.,\N
23319,stolinn,\N,main,[stɔlinː],\N,\N,"<div class=""oldnorse bodytext"">from stela.</div>",from stela.,\N
23329,stammr,\N,main,[stamːr],a. ,\N,"<div class=""oldnorse bodytext""><i>stammering</i>.</div>",stammering.,stammering
23337,stangar,\N,main,[stanɣar],\N,\N,"<div class=""oldnorse bodytext"">from stöng, <i>pole</i>.</div>","from stöng, pole.",pole
23346,starfamikill,\N,main,[starvamikilː],a. ,\N,"<div class=""oldnorse bodytext""><i>troublesome</i>.</div>",troublesome.,troublesome
23354,stari,\N,main,[stari],n.,m.,"<div class=""oldnorse bodytext""><i>starling</i>.</div>",starling.,starling
23364,stálbroddr,\N,main,[staːlbrɔdːr],n.,m.,"<div class=""oldnorse bodytext""><i>steel prod or spike</i>.</div>",steel prod or spike.,steel prod or spike
23376,sté,\N,main,[steː],\N,\N,"<div class=""oldnorse bodytext"">from stíga.</div>",from stíga.,\N
23377,steig,\N,main,[stɛiɣ],\N,\N,"<div class=""oldnorse bodytext"">from stíga.</div>",from stíga.,\N
23385,steðr,\N,main,[stɛðr],\N,\N,"<div class=""oldnorse bodytext"">from stoð, <i>pillar</i>.</div>","from stoð, pillar.",pillar
23390,stefjamál,\N,main,[stɛvjamaːl],n.,n.,"<div class=""oldnorse bodytext""><i>each of the sets of verses ending with the</i> stef <i>in a</i> drápa.</div>",each of the sets of verses ending with the stef in a drápa.,each of the sets of verses ending with the
23411,steigurliga,\N,main,[stɛiɣurliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>proudly</i>.</div>",proudly.,proudly
23414,steikarahöfðingi,\N,main,[stɛikarahœvðinɣi],n.,m.,"<div class=""oldnorse bodytext""><i>head cook, master cook</i>.</div>","head cook, master cook.","head cook, master cook"
23440,steinóði,\N,main,[stɛinoːði],a. ,\N,"<div class=""oldnorse bodytext""><i>violent</i> (eptir þat kom á steinóðr útnyrðingr).</div>",violent (eptir þat kom á steinóðr útnyrðingr).,violent
23460,stelari,\N,main,[stɛlari],n.,m.,"<div class=""oldnorse bodytext""><i>stealer, thief</i>.</div>","stealer, thief.","stealer, thief"
23484,stigamaðr,\N,main,[stiɣamaðr],n.,m.,"<div class=""oldnorse bodytext""><i>highwayman</i>.</div>",highwayman.,highwayman
23489,stigr,\N,main,[stiɣr],n.,m.,"<div class=""oldnorse bodytext"">(-s, ar; pl. -ar, -ir, acc. -a, -u),  <i>path</i>;</div>","(-s, ar; pl. -ar, -ir, acc. -a, -u),  path;",path
23495,stikinn,\N,main,[stikinː],a. ,\N,"<div class=""oldnorse bodytext""><i>disagreeable</i>.</div>",disagreeable.,disagreeable
23496,úgeðligr,\N,main,[uːɣɛðliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>disagreeable</i>.</div>",disagreeable.,disagreeable
23512,stirðlyndr,\N,main,[stirðlyndr],a. ,\N,"<div class=""oldnorse bodytext""><i>stubborn, obstinate</i>.</div>","stubborn, obstinate.","stubborn, obstinate"
23542,stjórnarvald,\N,main,[stjoːrnarvald],n.,n.,"<div class=""oldnorse bodytext""><i>authority</i>.</div>",authority.,authority
23555,stjúpr,\N,main,[stjuːpr],n.,m.,"<div class=""oldnorse bodytext"">, <i>stepson</i>.</div>",", stepson.",stepson
23562,stjörnuíþrótt,\N,main,[stjœrnuiːθroːtː],n.,f.,"<div class=""oldnorse bodytext""><i>astronomy</i>.</div>",astronomy.,astronomy
23595,storma-samr,\N,main,[stɔrmasamr],a. ,\N,"<div class=""oldnorse bodytext""><i>stormy</i>.</div>",stormy.,stormy
23596,stormsamligr,\N,main,[stɔrmsamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>stormy</i>.</div>",stormy.,stormy
23604,stólbrúða,\N,main,[stoːlbruːða],n.,f.,"<div class=""oldnorse bodytext""><i>‘chair-bride’, chair-post</i> with a carved head.</div>","‘chair-bride’, chair-post with a carved head.","‘chair-bride’, chair-post"
23619,stórburðugr,\N,main,[stoːrburðuɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>high-born</i>.</div>",high-born.,high-born
23620,stórættaðr,\N,main,[stoːrɛːtːaðr],a. ,\N,"<div class=""oldnorse bodytext""><i>high-born</i>.</div>",high-born.,high-born
23637,stórfetaðr,\N,main,[stoːrvɛtaðr],\N,\N,"<div class=""oldnorse bodytext"">a., <i>long-striding, taking great steps</i>.</div>","a., long-striding, taking great steps.","long-striding, taking great steps"
23652,stórgrjót,\N,main,[stoːrɣrjoːt],n.,n.,"<div class=""oldnorse bodytext""><i>big stones, rocks</i>.</div>","big stones, rocks.","big stones, rocks"
23655,stórgætingr,\N,main,[stoːrɣɛːtinɣr],n.,m.,"<div class=""oldnorse bodytext""><i>magnate</i>.</div>",magnate.,magnate
23697,stórmerkiliga,\N,main,[stoːrmɛrkiliɣa],adv.,\N,"<div class=""oldnorse bodytext"">wonderfully.</div>",wonderfully.,\N
23698,stórmerkiligr,\N,main,[stoːrmɛrkiliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>wonderful</i>.</div>",wonderful.,wonderful
23726,stórtákn,\N,main,[stoːrtaːkn],n.,n.,"<div class=""oldnorse bodytext"">pl. <i>great wonders</i>.</div>",pl. great wonders.,great wonders
23748,strandar,\N,main,[strandar],\N,\N,"<div class=""oldnorse bodytext"">from strönd, <i>strand</i>.</div>","from strönd, strand.",strand
23762,strauk,\N,main,[strɒuk],\N,\N,"<div class=""oldnorse bodytext"">from strjúka.</div>",from strjúka.,\N
23763,strokinn,\N,main,[strɔkinː],\N,\N,"<div class=""oldnorse bodytext"">from strjúka.</div>",from strjúka.,\N
23795,stríðlundaðr,\N,main,[striːðlundaðr],a. ,\N,"<div class=""oldnorse bodytext""><i>obstinate, sullen</i>.</div>","obstinate, sullen.","obstinate, sullen"
23805,strjúpi,\N,main,[strjuːpi],n.,m.,"<div class=""oldnorse bodytext""><i>the bleeding trunk or neck, when</i> the head is cut off.</div>","the bleeding trunk or neck, when the head is cut off.","the bleeding trunk or neck, when"
23810,strykr,\N,main,[strykr],n.,m.,"<div class=""oldnorse bodytext""><i>gust of wind</i>.</div>",gust of wind.,gust of wind
23811,veðrgnýr,\N,main,[vɛðrɣnyːr],n.,m.,"<div class=""oldnorse bodytext""><i>gust of wind</i>.</div>",gust of wind.,gust of wind
23820,stubbi,\N,main,[stubːi],n.,m.,"<div class=""oldnorse bodytext""><i>stub, stump</i>.</div>","stub, stump.","stub, stump"
23822,studdi,\N,main,[studːi],\N,\N,"<div class=""oldnorse bodytext"">from styðja.</div>",from styðja.,\N
23850,stuttbúinn,\N,main,[stutːbuːinː],pp. ,\N,"<div class=""oldnorse bodytext""><i>clad in short clothes</i> (hann var stuttklæddr).</div>",clad in short clothes (hann var stuttklæddr).,clad in short clothes
23868,styggja,\N,main,[stygːja],\N,\N,"<div class=""oldnorse bodytext"">(-ða, -ðr), v. <i>to offend</i> (ek vil þik eigi s.);</div>","(-ða, -ðr), v. to offend (ek vil þik eigi s.);",to offend
23883,styrkjandi,\N,main,[styrkjandi],n.,m.,"<div class=""oldnorse bodytext""><i>strengthener; supporter</i>.</div>",strengthener; supporter.,strengthener; supporter
23894,styttri,\N,main,[stytːri],\N,\N,"<div class=""oldnorse bodytext"">from stuttr, <i>short</i>.</div>","from stuttr, short.",short
23903,stýrimannastefna,\N,main,[styːrimanːastɛvna],n.,f.,"<div class=""oldnorse bodytext"">a meeting of all the skippers of a fleet.</div>",a meeting of all the skippers of a fleet.,\N
23912,stœri,\N,main,[stœːri],\N,\N,"<div class=""oldnorse bodytext"">from stórr, <i>great</i>.</div>","from stórr, great.",great
23939,suðrferð,\N,main,[suðrvɛrð],n.,f.,"<div class=""oldnorse bodytext""></div>",,\N
23964,sultu,\N,main,[sultu],\N,\N,"<div class=""oldnorse bodytext"">from svelta.</div>",from svelta.,\N
23996,summu,\N,main,[sumːu],\N,\N,"<div class=""oldnorse bodytext"">from svimma.</div>",from svimma.,\N
24032,sundrligr,\N,main,[sundrliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>different</i>.</div>",different.,different
24038,sundrskila,\N,main,[sundrskila],a. ,\N,"<div class=""oldnorse bodytext"">indecl., verða sundrskila, skilja, <i>to be separated</i>.</div>","indecl., verða sundrskila, skilja, to be separated.",to be separated
24085,svaðilferð,\N,main,[svaðilvɛrð],n.,f.,"<div class=""oldnorse bodytext""><i>unlucky journey, disaster</i> (fara svaðilferð fyrir e-m; veita e-m svaðilfarar).</div>","unlucky journey, disaster (fara svaðilferð fyrir e-m; veita e-m svaðilfarar).","unlucky journey, disaster"
24089,svaf,\N,main,[svav],\N,\N,"<div class=""oldnorse bodytext"">from sofa.</div>",from sofa.,\N
24090,sváfu,\N,main,[svaːvu],\N,\N,"<div class=""oldnorse bodytext"">from sofa.</div>",from sofa.,\N
24091,svæfi,\N,main,[svɛːvi],\N,\N,"<div class=""oldnorse bodytext"">from sofa.</div>",from sofa.,\N
24112,svarðar,\N,main,[svarðar],\N,\N,"<div class=""oldnorse bodytext"">from svörðr, <i>sword</i>.</div>","from svörðr, sword.",sword
24126,svarkr,\N,main,[svarkr],n.,m.,"<div class=""oldnorse bodytext""><i>a haughty woman</i>.</div>",a haughty woman.,a haughty woman
24134,svarteygðr,\N,main,[svartɐyɣðr],a. ,\N,"<div class=""oldnorse bodytext""><i>black-eyed</i>.</div>",black-eyed.,black-eyed
24142,svartmunkaklaustr,\N,main,[svartmunkaklɒustr],n.,n.,"<div class=""oldnorse bodytext""><i>Dominican convent</i>.</div>",Dominican convent.,Dominican convent
24162,svefnherbergi,\N,main,[svɛvnhɛrbɛrɣi],n.,n.,"<div class=""oldnorse bodytext""><i>sleeping-room</i>.</div>",sleeping-room.,sleeping-room
24163,svefnhús,\N,main,[svɛvnhuːs],n.,n.,"<div class=""oldnorse bodytext""><i>sleeping-room</i>.</div>",sleeping-room.,sleeping-room
24179,svefnskemma,\N,main,[svɛvnskɛmːa],n.,f.,"<div class=""oldnorse bodytext"">= svefnbúr.</div>",= svefnbúr.,\N
24191,sveið,\N,main,[svɛið],\N,\N,"<div class=""oldnorse bodytext"">from svíða.</div>",from svíða.,\N
24199,sveik,\N,main,[svɛik],\N,\N,"<div class=""oldnorse bodytext"">from svíkja.</div>",from svíkja.,\N
24208,sveindómr,\N,main,[svɛindoːmr],n.,m.,"<div class=""oldnorse bodytext"">boyhood, youth.</div>","boyhood, youth.",\N
24210,sveinpiltr,\N,main,[svɛinpiltr],n.,m.,"<div class=""oldnorse bodytext""><i>boy, youth</i>.</div>","boy, youth.","boy, youth"
24233,sveitir,\N,main,[svɛitir],a. ,\N,"<div class=""oldnorse bodytext""><i>in a perspiration</i> (Þ. var þá ~ mjök).</div>",in a perspiration (Þ. var þá ~ mjök).,in a perspiration
24283,svikafullr,\N,main,[svikavulːr],a. ,\N,"<div class=""oldnorse bodytext""><i>treacherous</i>.</div>",treacherous.,treacherous
24284,svikfullr,\N,main,[svikfulːr],a. ,\N,"<div class=""oldnorse bodytext""><i>treacherous</i>.</div>",treacherous.,treacherous
24285,svikligr,\N,main,[svikliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>treacherous</i>.</div>",treacherous.,treacherous
24286,sviksamligr,\N,main,[sviksamliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>treacherous</i>.</div>",treacherous.,treacherous
24291,svikliga,\N,main,[svikliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>treacherously</i>.</div>",treacherously.,treacherously
24304,svinnhugaðr,\N,main,[svinːhuɣaðr],a. ,\N,"<div class=""oldnorse bodytext""><i>wise</i>.</div>",wise.,wise
24305,vizkuligr,\N,main,[vitskuliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>wise</i>.</div>",wise.,wise
24327,Svíaríki,\N,main,[sviːariːki],n.,n.,"<div class=""oldnorse bodytext""><i>the Swedish kingdom or empire</i>.</div>",the Swedish kingdom or empire.,the Swedish kingdom or empire
24334,svínaból,\N,main,[sviːnaboːl],n.,n.,"<div class=""oldnorse bodytext""><i>pig-sty</i>.</div>",pig-sty.,pig-sty
24348,svívirð,\N,main,[sviːvirð],n.,f.,"<div class=""oldnorse bodytext"">= svívirða.</div>",= svívirða.,\N
24372,syknuleyfi,\N,main,[syknulɐyvi],n.,n.,"<div class=""oldnorse bodytext""><i>a licence of the</i> ‘alþing’ <i>to grant</i> sykna.</div>",a licence of the ‘alþing’ to grant sykna.,a licence of the
24382,syndafullr,\N,main,[syndavulːr],a. ,\N,"<div class=""oldnorse bodytext""><i>sinful</i>.</div>",sinful.,sinful
24383,syndaligr,\N,main,[syndaliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>sinful</i>.</div>",sinful.,sinful
24384,syndauðigr,\N,main,[syndɒuðiɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>sinful</i>.</div>",sinful.,sinful
24401,syni,\N,main,[syni],\N,\N,"<div class=""oldnorse bodytext"">from sonr, <i>son</i>.</div>","from sonr, son.",son
24507,sættaumleitan,\N,main,[sɛːtːɒumlɛitan],n.,f.,"<div class=""oldnorse bodytext"">= sáttarumleitan.</div>",= sáttarumleitan.,\N
24587,sökudólgr,\N,main,[sœkudoːlɣr],n.,m.,"<div class=""oldnorse bodytext""><i>a person with whom one is at variance, enemy, adversary</i>.</div>","a person with whom one is at variance, enemy, adversary.","a person with whom one is at variance, enemy, adversary"
24613,söngraust,\N,main,[sœnɣrɒust],n.,f.,"<div class=""oldnorse bodytext""><i>singing-voice</i>.</div>",singing-voice.,singing-voice
24628,tafði,\N,main,[tavði],\N,\N,"<div class=""oldnorse bodytext"">from tefja.</div>",from tefja.,\N
24649,talði,\N,main,[talði],\N,\N,"<div class=""oldnorse bodytext"">from telja.</div>",from telja.,\N
24659,tanna,\N,main,[tanːa],\N,\N,"<div class=""oldnorse bodytext"">from tönn, <i>tooth</i>.</div>","from tönn, tooth.",tooth
24660,teðr,\N,main,[tɛðr],\N,\N,"<div class=""oldnorse bodytext"">from tönn, <i>tooth</i>.</div>","from tönn, tooth.",tooth
24666,tannari,\N,main,[tanːari],n.,m.,"<div class=""oldnorse bodytext""><i>tusk-chisel</i>.</div>",tusk-chisel.,tusk-chisel
24826,tilfelliligr,\N,main,[tilvɛlːiliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>suitable</i>.</div>",suitable.,suitable
24831,tilfýsiligr,\N,main,[tilvyːsiliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>desirable</i>.</div>",desirable.,desirable
24864,tilleiðing,\N,main,[tilːɛiðinɣ],n.,f.,"<div class=""oldnorse bodytext""><i>inducement</i>.</div>",inducement.,inducement
24881,tilsjá,\N,main,[tilsjaː],n.,f.,"<div class=""oldnorse bodytext""><i>attention, care, supervision</i>.</div>","attention, care, supervision.","attention, care, supervision"
24889,tilspurn,\N,main,[tilspurn],n.,f.,"<div class=""oldnorse bodytext""><i>hearing, intelligence</i>.</div>","hearing, intelligence.","hearing, intelligence"
24901,tilsýnis,\N,main,[tilsyːnis],adv.,\N,"<div class=""oldnorse bodytext"">= tilsýndum.</div>",= tilsýndum.,\N
24910,tiltekja,\N,main,[tiltɛkja],n.,f.,"<div class=""oldnorse bodytext""><i>(one’s) doings or procedure</i> (þá grunaði mjök um tiltekjur jarls).</div>",(one’s) doings or procedure (þá grunaði mjök um tiltekjur jarls).,(one’s) doings or procedure
24921,tilœsking,\N,main,[tilœːskinɣ],n.,f.,"<div class=""oldnorse bodytext""><i>adoption</i>.</div>",adoption.,adoption
24935,tinna,\N,main,[tinːa],n.,f.,"<div class=""oldnorse bodytext"">flint (taka eld með tinnu).</div>",flint (taka eld með tinnu).,\N
24946,tíðagørð,\N,main,[tiːðaɣørð],n.,f.,"<div class=""oldnorse bodytext""><i>divine service</i>.</div>",divine service.,divine service
24961,tíðindavænligr,\N,main,[tiːðindavɛːnliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>fraught with great tidings</i>.</div>",fraught with great tidings.,fraught with great tidings
25008,tjaldáss,\N,main,[tjaldaːsː],n.,m.,"<div class=""oldnorse bodytext""><i>tent-pole</i>.</div>",tent-pole.,tent-pole
25052,topt,\N,main,[tɔpt],n.,f.,"<div class=""oldnorse bodytext""></div>",,\N
25062,torfenginn,\N,main,[tɔrvɛnɣinː],a. ,\N,"<div class=""oldnorse bodytext""><i>hard to get</i>.</div>",hard to get.,hard to get
25066,torfhraukr,\N,main,[tɔrfhrɒukr],n.,m.,"<div class=""oldnorse bodytext""><i>peat-stack</i>.</div>",peat-stack.,peat-stack
25081,torfœriligr,\N,main,[tɔrvœːriliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>hard to pass</i>.</div>",hard to pass.,hard to pass
25094,torreyfiligr,\N,main,[tɔrːɐyviliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>difficult</i>.</div>",difficult.,difficult
25110,tortryggleikr,\N,main,[tɔrtrygːlɛikr],n.,m.,"<div class=""oldnorse bodytext""><i>distrust</i>.</div>",distrust.,distrust
25119,torveldligr,\N,main,[tɔrvɛldliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>hard, difficult</i> (þótti honum torvelt at rétta þeira hlut).</div>","hard, difficult (þótti honum torvelt at rétta þeira hlut).","hard, difficult"
25148,tóni,\N,main,[toːni],n.,m.,"<div class=""oldnorse bodytext""><i>musical sound, tone</i>.</div>","musical sound, tone.","musical sound, tone"
25152,trað,\N,main,[trað],\N,\N,"<div class=""oldnorse bodytext"">from troða.</div>",from troða.,\N
25153,tráðu,\N,main,[traːðu],\N,\N,"<div class=""oldnorse bodytext"">from troða.</div>",from troða.,\N
25154,treð,\N,main,[trɛð],\N,\N,"<div class=""oldnorse bodytext"">from troða.</div>",from troða.,\N
25169,trauðla,\N,main,[trɒuðla],adv.,\N,"<div class=""oldnorse bodytext""><i>scarcely, hardly</i>.</div>","scarcely, hardly.","scarcely, hardly"
25177,traustligr,\N,main,[trɒustliɣr],a. ,\N,"<div class=""oldnorse bodytext""><i>safe, to be relied on</i>.</div>","safe, to be relied on.","safe, to be relied on"
25222,tréstabbi,\N,main,[treːstabːi],n.,m.,"<div class=""oldnorse bodytext""><i>log of wood, tree-stump</i>.</div>","log of wood, tree-stump.","log of wood, tree-stump"
25236,trjá,\N,main,[trjaː],\N,\N,"<div class=""oldnorse bodytext"">from tré, <i>tree</i>.</div>","from tré, tree.",tree
25250,trollkerling,\N,main,[trɔlːkɛrlinɣ],n.,f.,"<div class=""oldnorse bodytext""><i>female troll</i>.</div>",female troll.,female troll
25278,trúfastliga,\N,main,[truːvastliɣa],adv.,\N,"<div class=""oldnorse bodytext""><i>faithfully</i>.</div>",faithfully.,faithfully
25288,trúligleikr,\N,main,[truːliɣlɛikr],n.,m.,"<div class=""oldnorse bodytext"">= trúleikr.</div>",= trúleikr.,\N
25320,tryggja,\N,main,[trygːja],\N,\N,"<div class=""oldnorse bodytext"">(-ða, -ðr), v. <i>to make firm and trusty</i> (trygðu þeir Þórir þá sættir með sér).</div>","(-ða, -ðr), v. to make firm and trusty (trygðu þeir Þórir þá sættir með sér).",to make firm and trusty
25333,tugði,\N,main,[tuɣði],\N,\N,"<div class=""oldnorse bodytext"">from tyggja.</div>",from tyggja.,\N
25334,tugginn,\N,main,[tugːinː],\N,\N,"<div class=""oldnorse bodytext"">from tyggja.</div>",from tyggja.,\N
25336,tuglaakinnfeldr,\N,main,[tuɣlaːkinːvɛldr],n.,m.,"<div class=""oldnorse bodytext""><i>a cloak filled with straps</i>.</div>",a cloak filled with straps.,a cloak filled with straps
25349,tunglfylling,\N,main,[tunɣlvylːinɣ],n.,f.,"<div class=""oldnorse bodytext""><i>lunation</i>.</div>",lunation.,lunation
25379,tuttugasti,\N,main,[tutːuɣasti],\N,\N,"<div class=""oldnorse bodytext"">ord. numb. <i>the twentieth</i> (á tuttugta ári).</div>",ord. numb. the twentieth (á tuttugta ári).,the twentieth
25381,tuttugu,\N,main,[tutːuɣu],\N,\N,"<div class=""oldnorse bodytext"">card. numb. <i>twenty</i>.</div>",card. numb. twenty.,twenty
25396,tvau,\N,main,[tvɒu],\N,\N,"<div class=""oldnorse bodytext"">from tveir, <i>two</i>.</div>","from tveir, two.",two
25397,tvá,\N,main,[tvaː],\N,\N,"<div class=""oldnorse bodytext"">from tveir, <i>two</i>.</div>","from tveir, two.",two
25398,tveggja,\N,main,[tvɛgːja],\N,\N,"<div class=""oldnorse bodytext"">from tveir, <i>two</i>.</div>","from tveir, two.",two
25407,tvinna,\N,main,[tvinːa],\N,\N,"<div class=""oldnorse bodytext"">(að), v. <i>to double</i>.</div>","(að), v. to double.",to double
25415,tvistra,\N,main,[tvistra],\N,\N,"<div class=""oldnorse bodytext"">(að), v. <i>to scatter</i>.</div>","(að), v. to scatter.",to scatter
25417,tvisvar,\N,main,[tvisvar],adv.,\N,"<div class=""oldnorse bodytext""><i>twice</i>.</div>",twice.,twice
