index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
14,325,",",punctuation,",",",",punct,13,\N,\N,"[',']",\N,10,\N,632
15,325,orsa,noun,orsa,ors,obl,16,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['or', 'sa']",[ɔrsa],10,\N,632
16,325,"reflectas!""",verb,reflecto,"reflectas!""",conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'flec', 'tas', '!""']","[rɛflɛkt̪as !""]",10,\N,632
17,325,Haec,determiner,hic,Haec,obj,16,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk],10,\N,633
18,325,ubi,subordinating_conjunction,ubi,ubi,mark,20,\N,{F: [pos]},"['u', 'bi']",[ʊbɪ],10,\N,633
19,325,dicta,verb,dico,dict,ccomp,20,"{Aspect: [perfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dic', 'ta']",[d̪ɪkt̪a],10,\N,633
20,325,dedit,verb,do,dedi,advcl,16,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'dit']",[d̪ɛd̪ɪt̪],10,\N,633
21,325,",",punctuation,",",",",punct,26,\N,\N,"[',']",\N,10,\N,633
22,325,caelo,noun,caelum,cael,obl,26,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'lo']",[kajlɔ],10,\N,633
23,325,se,pronoun,sui,s,obj,26,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ],10,\N,633
24,325,protinus,noun,protinus,protin,obl,26,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'ti', 'nus']",[prɔt̪ɪn̪ʊs],10,\N,633
25,325,alto,adjective,altus,alt,amod,24,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['al', 'to']",[aɫt̪ɔ],10,\N,633
26,325,misit,verb,mitto,misi,conj,16,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mi', 'sit']",[mɪsɪt̪],10,\N,634
27,325,",",punctuation,",",",",punct,28,\N,\N,"[',']",\N,10,\N,634
28,325,agens,noun,agens,age,nsubj,40,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'gens']",[ageːn̪s],10,\N,634
29,325,hiemem,noun,hies,hiem,obj,31,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hi', 'e', 'mem']",[hɪ̣jɛmẽː],10,\N,634
30,325,nimbo,noun,nimbus,nimb,obj,31,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nim', 'bo']",[n̪ɪmbɔ],10,\N,634
31,325,succincta,verb,succingo,succinct,acl,28,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['suc', 'cin', 'cta']",[sʊkkɪŋkt̪a],10,\N,634
32,325,per,adposition,per,per,case,33,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],10,\N,634
33,325,auras,noun,aurra,aur,obl,31,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ras']",[awras],10,\N,634
34,325,",",punctuation,",",",",punct,36,\N,\N,"[',']",\N,10,\N,634
35,325,Iliacamque,adjective,iliacamqus,Iliac,amod,36,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['i', 'li', 'a', 'cam', 'que']",[ɪlɪ̣jakamkʷɛ],10,\N,635
36,325,aciem,noun,acies,aci,obj,40,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_e], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ci', 'em']",[akɪ̣jẽː],10,\N,635
37,325,et,coordinating_conjunction,et,et,cc,38,\N,{F: [pos]},['et'],[ɛt̪],10,\N,635
38,325,Laurentia,verb,lauro,Laurent,conj,36,"{Aspect: [imperfective], Case: [accusative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['lau', 'ren', 'ti', 'a']",[lawrɛn̪t̪ɪ̣ja],10,\N,635
39,325,castra,noun,castra,castr,conj,36,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cas', 'tra']",[kast̪ra],10,\N,635
40,325,petivit,verb,petivo,petivi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'ti', 'vit']",[pɛt̪ɪwɪt̪],10,\N,635
41,325,.,punctuation,.,.,punct,40,\N,\N,['.'],\N,10,\N,635
0,326,Tum,coordinating_conjunction,tum,T,mark,1,\N,{F: [pos]},['tum'],[t̪ũː],10,\N,636
1,326,dea,noun,dea,de,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'a']",[d̪ɛ̣ja],10,\N,636
2,326,nube,noun,nube,nub,nmod,1,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'be']",[n̪ʊbɛ],10,\N,636
3,326,cava,noun,cava,cav,conj,1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'va']",[kawa],10,\N,636
4,326,tenuem,noun,tenuis,tenu,conj,1,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['te', 'nu', 'em']",[t̪ɛn̪ʊjẽː],10,\N,636
5,326,sine,adposition,sine,sin,case,6,\N,"{F: [pos], N: [neg], V: [neg]}","['si', 'ne']",[sɪn̪ɛ],10,\N,636
6,326,viribus,noun,vis,vir,nmod,1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ri', 'bus']",[wɪrɪbʊs],10,\N,636
7,326,umbram,noun,umbra,umbr,conj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['um', 'bram']",[ʊmbrãː],10,\N,636
8,326,in,adposition,in,in,case,9,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],10,\N,637
9,326,faciem,noun,facies,faci,nmod,7,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_e], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fa', 'ci', 'em']",[fakɪ̣jẽː],10,\N,637
10,326,Aeneae,proper_noun,aenea,Aene,nmod,9,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_a], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'ne', 'ae']",[ajn̪ɛ̣jaj],10,\N,637
11,326,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N,10,\N,637
12,326,visu,noun,visus,vis,obl,17,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'su']",[wɪsʊ],10,\N,637
13,326,mirabile,adjective,mirabilis,mirabil,amod,14,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['mi', 'ra', 'bi', 'le']",[mɪrabɪlɛ],10,\N,637
14,326,monstrum,noun,monstrus,monstr,obj,17,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mon', 'strum']",[mɔːn̪st̪rũː],10,\N,637
15,326,",",punctuation,",",",",punct,17,\N,\N,"[',']",\N,10,\N,637
16,326,Dardaniis,adjective,dardanius,Dardani,obl,17,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['dar', 'da', 'ni', 'is']",[d̪ard̪an̪ɪ̣jɪs],10,\N,638
17,326,ornat,verb,orno,orna,conj,1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['or', 'nat']",[ɔrn̪at̪],10,\N,638
18,326,telis,noun,telis,tel,obl,17,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['te', 'lis']",[t̪ɛlɪs],10,\N,638
19,326,clipeumque,adjective,clipeus,clipe,amod,20,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['cli', 'peum', 'que']",[klɪpewmkʷɛ],10,\N,638
20,326,iubasque,noun,iubasquus,iub,obj,22,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'bas', 'que']",[jʊbaskʷɛ],10,\N,638
21,326,divini,adjective,divinus,divin,nmod,20,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['di', 'vi', 'ni']",[d̪ɪwɪn̪ɪ],10,\N,639
22,326,adsimulat,verb,adsimulo,adsimula,conj,17,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'si', 'mu', 'lat']",[ad̪sɪmʊlat̪],10,\N,639
23,326,capitis,noun,caput,capit,nmod,20,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'pi', 'tis']",[kapɪt̪ɪs],10,\N,639
24,326,",",punctuation,",",",",punct,25,\N,\N,"[',']",\N,10,\N,639
25,326,dat,verb,do,da,conj,17,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['dat'],[d̪at̪],10,\N,639
26,326,inania,adjective,inanius,inan,amod,27,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['in', 'a', 'ni', 'a']",[ɪn̪an̪ɪ̣ja],10,\N,639
27,326,verba,noun,verba,verb,obj,25,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ver', 'ba']",[wɛrba],10,\N,639
28,326,",",punctuation,",",",",punct,29,\N,\N,"[',']",\N,10,\N,639
29,326,dat,verb,do,da,conj,25,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['dat'],[d̪at̪],10,\N,640
30,326,sine,adposition,sine,sin,case,31,\N,"{F: [pos], N: [neg], V: [neg]}","['si', 'ne']",[sɪn̪ɛ],10,\N,640
31,326,mente,noun,mens,ment,obl,34,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['men', 'te']",[mɛn̪t̪ɛ],10,\N,640
32,326,sonum,noun,sonus,son,obj,34,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'num']",[sɔn̪ũː],10,\N,640
33,326,gressusque,verb,grero,gress,acl,32,"{Aspect: [perfective], Case: [genitive], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['gres', 'sus', 'que']",[grɛssʊskʷɛ],10,\N,640
34,326,effingit,verb,effingo,effingi,advcl,29,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fin', 'git']",[ɛffɪŋgɪt̪],10,\N,640
35,326,euntis,verb,eo,eunt,acl,32,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_anom, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['eun', 'tis']",[ewn̪t̪ɪs],10,\N,640
36,326,",",punctuation,",",",",punct,38,\N,\N,"[',']",\N,10,\N,640
37,326,morte,noun,mors,mort,nsubj:pass,38,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mor', 'te']",[mɔrt̪ɛ],10,\N,641
38,326,obita,verb,obito,obit,advcl:abs,34,"{Aspect: [perfective], Case: [ablative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ob', 'i', 'ta']",[ɔbɪt̪a],10,\N,641
39,326,qualis,determiner,qualis,qual,det,40,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['qua', 'lis']",[kʷalɪs],10,\N,641
40,326,fama,noun,fama,fam,acl:relcl,38,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fa', 'ma']",[fama],10,\N,641
41,326,est,auxiliary,sum,est,cop,40,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],10,\N,641
42,326,volitare,verb,volito,volitar,csubj,40,"{Aspect: [imperfective], InflClass: [lat_a], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'li', 'ta', 're']",[wɔlɪt̪arɛ],10,\N,641
43,326,figuras,noun,figura,figur,obj,42,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'gu', 'ras']",[fɪgʷras],10,\N,641
44,326,aut,coordinating_conjunction,aut,aut,cc,47,\N,{F: [pos]},['aut'],[awt̪],10,\N,642
45,326,quae,pronoun,qui,quae,nsubj,47,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],10,\N,642
46,326,sopitos,verb,sopeo,sopit,xcomp,47,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['so', 'pi', 'tos']",[sɔpɪt̪ɔs],10,\N,642
47,326,deludunt,verb,deludo,deludu,conj,40,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'lu', 'dunt']",[d̪ɛlʊd̪ʊn̪t̪],10,\N,642
48,326,somnia,noun,somnium,somn,obj,47,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['som', 'ni', 'a']",[sɔmn̪ɪ̣ja],10,\N,642
49,326,sensus,noun,sensus,sens,nmod,48,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sen', 'sus']",[seːn̪sʊs],10,\N,642
50,326,.,punctuation,.,.,punct,29,\N,\N,['.'],\N,10,\N,642
0,327,At,verb,at,A,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['at'],[at̪],10,\N,643
1,327,primas,adjective,primus,prim,amod,2,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Numeral: [distributive], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'mas']",[prɪmas],10,\N,643
2,327,laeta,adjective,laetus,laet,obj,0,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['lae', 'ta']",[lajt̪a],10,\N,643
3,327,ante,adposition,ante,ante,case,4,\N,"{F: [pos], N: [neg], V: [neg]}","['an', 'te']",[an̪t̪ɛ],10,\N,643
4,327,acies,noun,acies,aci,obl,5,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_e], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ci', 'es']",[akɪ̣jɛs],10,\N,643
5,327,exsultat,verb,exsulto,exsulta,conj,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'sul', 'tat']",[ɛkssʊɫt̪at̪],10,\N,643
6,327,imago,noun,imago,imag,nsubj,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['i', 'ma', 'go']",[ɪmagɔ],10,\N,643
7,327,inritatque,verb,inritor,inrita,conj,5,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ri', 'tat', 'que']",[ɪn̪rɪt̪at̪kʷɛ],10,\N,644
8,327,virum,adjective,virus,vir,obj,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['vi', 'rum']",[wɪrũː],10,\N,644
9,327,telis,noun,telis,tel,nmod,8,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['te', 'lis']",[t̪ɛlɪs],10,\N,644
10,327,et,coordinating_conjunction,et,et,cc,12,\N,{F: [pos]},['et'],[ɛt̪],10,\N,644
11,327,voce,noun,vocus,voc,obl,12,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vo', 'ce']",[wɔkɛ],10,\N,644
12,327,lacessit,verb,lacedo,lacessi,conj,7,"{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['la', 'ces', 'sit']",[lakɛssɪt̪],10,\N,644
13,327,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,10,\N,644
0,328,Instat,verb,insto,Insta,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'stat']",[iːn̪st̪at̪],10,\N,645
1,328,cui,pronoun,qui,cu,obl:arg,6,"{Case: [dative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['cui'],[kuj],10,\N,645
2,328,Turnus,proper_noun,Turnus,Turn,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tur', 'nus']",[t̪ʊrn̪ʊs],10,\N,645
3,328,stridentemque,adjective,stridens,strident,amod,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['stri', 'den', 'tem', 'que']",[st̪rɪd̪ɛn̪t̪ɛmkʷɛ],10,\N,645
4,328,eminus,noun,eminus,emin,obj,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['e', 'mi', 'nus']",[ɛmɪn̪ʊs],10,\N,645
5,328,hastam,noun,hasta,hast,obj,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['has', 'tam']",[hast̪ãː],10,\N,645
6,328,conicit,verb,conicio,conici,csubj:relcl,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['co', 'ni', 'cit']",[kɔn̪ɪkɪt̪],10,\N,646
7,328,:,punctuation,:,:,punct,0,\N,\N,[':'],\N,10,\N,646
0,329,illa,determiner,ille,ill,obj,1,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'la']",[ɪɫla],10,\N,646
1,329,dato,verb,do,dat,advcl:abs,2,"{Aspect: [perfective], Case: [ablative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['da', 'to']",[d̪at̪ɔ],10,\N,646
2,329,vertit,verb,verto,verti,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ver', 'tit']",[wɛrt̪ɪt̪],10,\N,646
3,329,vestigia,noun,vestigium,vestig,obj,2,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ves', 'ti', 'gi', 'a']",[wɛst̪ɪgɪ̣ja],10,\N,646
4,329,tergo,noun,tergo,terg,obl,2,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'go']",[t̪ɛrgɔ],10,\N,646
5,329,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,10,\N,646
0,330,Tum,coordinating_conjunction,tum,T,cc,3,\N,{F: [pos]},['tum'],[t̪ũː],10,\N,647
1,330,vero,particle,vero,ver,discourse,3,\N,{F: [pos]},"['ve', 'ro']",[wɛrɔ],10,\N,647
2,330,Aenean,adjective,aeneanis,Aenean,amod,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ne', 'an']",[ajn̪ɛ̣jan̪],10,\N,647
3,330,aversum,verb,avorio,avers,root,-1,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'ver', 'sum']",[awɛrsũː],10,\N,647
4,330,ut,subordinating_conjunction,ut,ut,mark,7,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],10,\N,647
5,330,cedere,verb,cedo,ceder,xcomp,7,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ce', 'de', 're']",[kɛd̪ɛrɛ],10,\N,647
6,330,Turnus,adjective,Turnus,Turn,nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tur', 'nus']",[t̪ʊrn̪ʊs],10,\N,647
7,330,credidit,verb,credo,credidi,advcl,3,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cre', 'di', 'dit']",[krɛd̪ɪd̪ɪt̪],10,\N,648
8,330,atque,coordinating_conjunction,atque,atque,cc,12,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],10,\N,648
9,330,animo,noun,animus,anim,obl,12,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mo']",[an̪ɪmɔ],10,\N,648
10,330,spem,noun,spes,sp,obj,12,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_e], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['spem'],[spẽː],10,\N,648
11,330,turbidus,adjective,turbidus,turbid,amod,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tur', 'bi', 'dus']",[t̪ʊrbɪd̪ʊs],10,\N,648
12,330,hausit,verb,hauso,hausi,conj,7,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['hau', 'sit']",[hawsɪt̪],10,\N,648
13,330,inanem,adjective,inanis,inan,xcomp,12,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'a', 'nem']",[ɪn̪an̪ẽː],10,\N,648
14,330,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N,10,\N,648
15,330,"""Quo",noun,"""quus","""Qu",nsubj,16,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['""quo']",[kʷɔ],10,\N,649
16,330,fugis,verb,fugio,fug,conj,12,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fu', 'gis']",[fʊgɪs],10,\N,649
17,330,",",punctuation,",",",",punct,18,\N,\N,"[',']",\N,10,\N,649
18,330,Aenea,noun,aeneus,Aene,conj,16,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'ne', 'a']",[ajn̪ɛ̣ja],10,\N,649
19,330,?,punctuation,?,?,punct,3,\N,\N,['?'],\N,10,\N,649
