index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num
58,64,sustolleret,verb,sustolleo,sustollere,advcl,39,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sus', 'tol', 'le', 'ret']",[sʊst̪ɔɫlɛrɛt̪],\N,\N,225-9
59,64,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,\N,\N,225-9
0,65,Dat,verb,do,Da,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['dat'],[d̪at̪],\N,\N,225-9
1,65,ergo,adverb,ergo,ergo,discourse,0,{AdverbialType: [location]},"{F: [neg], N: [pos], V: [pos]}","['er', 'go']",[ɛrgɔ],\N,\N,225-9
2,65,formam,noun,forma,form,obj,0,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['for', 'mam']",[fɔrmãː],\N,\N,225-9
3,65,discipulis,noun,discipulus,discipul,obl:arg,0,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['dis', 'ci', 'pu', 'lis']",[d̪ɪskɪpʊlɪs],\N,\N,225-9
4,65,suis,determiner,suus,su,det,3,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural], Person: [psor], Possessive: [pos], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['su', 'is']",[sujs],\N,\N,225-9
5,65,baptizandi,verb,baptizo,baptizand,acl,3,"{Aspect: [prospective], Case: [genitive], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['bap', 'ti', 'zan', 'di']",[bapt̪ɪzzan̪d̪ɪ],\N,\N,225-9
6,65,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,\N,\N,225-9
7,65,docendi,verb,doceo,docend,conj,5,"{Aspect: [prospective], Case: [genitive], Gender: [neuter], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['do', 'cen', 'di']",[d̪ɔkɛn̪d̪ɪ],\N,\N,225-9
8,65,salutaria,adjective,salutaris,salutar,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['sa', 'lu', 'ta', 'ri', 'a']",[salʊt̪arɪ̣ja],\N,\N,225-9
9,65,",",punctuation,",",",",punct,19,\N,\N,"[',']",\N,\N,\N,225-9
10,65,efficientiam,noun,efficientia,efficienti,obj,19,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ef', 'fi', 'ci', 'en', 'ti', 'am']",[ɛffɪkɪ̣jɛn̪t̪ɪ̣jãː],\N,\N,225-9
11,65,quoque,particle,quoque,quoque,discourse,19,\N,{F: [pos]},"['quo', 'que']",[kʷɔkʷɛ],\N,\N,225-9
12,65,miraculorum,noun,miraculum,miraculor,nmod,10,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mi', 'ra', 'cu', 'lo', 'rum']",[mɪrakʊlɔrũː],\N,\N,230-4
13,65,atque,coordinating_conjunction,atque,atque,cc,16,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],\N,\N,230-4
14,65,in,adposition,in,in,case,16,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,230-4
15,65,uniueisum,adjective,uniueisus,uniueis,amod,16,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['u', 'ni', 'u', 'ei', 'sum']",[ʊn̪ɪ̣jʊejsũː],\N,\N,230-4
16,65,mundum,noun,mundus,mund,obl:arg,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mun', 'dum']",[mʊn̪d̪ũː],\N,\N,230-4
17,65,ad,adposition,ad,ad,case,18,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],\N,\N,230-4
18,65,uitam,noun,uita,uit,obl:arg,20,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['u', 'i', 'tam']",[wɪt̪ãː],\N,\N,230-4
19,65,praecipit,verb,praecipio,praecipi,conj,0,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['prae', 'ci', 'pit']",[prajkɪpɪt̪],\N,\N,230-4
20,65,introire,verb,introeo,introir,xcomp,19,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'tro', 'i', 're']",[ɪn̪t̪rɔjɪrɛ],\N,\N,230-4
21,65,",",punctuation,",",",",punct,34,\N,\N,"[',']",\N,\N,\N,230-4
22,65,ut,subordinating_conjunction,ut,ut,mark,34,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],\N,\N,230-4
23,65,praedicatio,noun,praedicatio,praedicati,nsubj:pass,34,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['prae', 'di', 'ca', 'ti', 'o']",[prajd̪ɪkat̪ɪ̣jɔ],\N,\N,230-4
24,65,salutaris,adjective,salutaris,salutar,amod,23,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sa', 'lu', 'ta', 'ris']",[salʊt̪arɪs],\N,\N,230-4
25,65,non,particle,non,non,advmod:neg,29,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],\N,\N,230-4
26,65,iam,adverb,iam,iam,advmod:emph,34,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],\N,\N,230-4
27,65,in,adposition,in,in,case,30,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,230-4
28,65,una,determiner,unus,un,det,30,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Numeral: [cardinal], NumValue: [pos], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['u', 'na']",[ʊn̪a],\N,\N,230-4
29,65,tantum,adverb,tantum,tant,advmod,30,"{Numeral: [cardinal], PronominalType: [demonstrative]}","{F: [neg], N: [pos], V: [pos]}","['tan', 'tum']",[t̪an̪t̪ũː],\N,\N,230-4
30,65,gente,noun,gens,gent,obl,34,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gen', 'te']",[gɛn̪t̪ɛ],\N,\N,230-4
31,65,sed,coordinating_conjunction,sed,sed,cc,32,\N,{F: [pos]},['sed'],[sɛd̪],\N,\N,230-4
32,65,orbi,noun,orbis,orb,conj,30,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['or', 'bi']",[ɔrbɪ],\N,\N,230-4
33,65,terrarum,noun,terra,terrar,nmod,32,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'ra', 'rum']",[t̪ɛrrarũː],\N,\N,230-4
34,65,praedicaretur,verb,praedico,praedicare,advcl,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['prae', 'di', 'ca', 're', 'tur']",[prajd̪ɪkarɛt̪ʊr],\N,\N,230-4
35,65,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,\N,\N,230-4
0,66,Et,coordinating_conjunction,et,E,cc,32,\N,{F: [pos]},['et'],[ɛt̪],\N,\N,230-4
1,66,quoniam,subordinating_conjunction,quoniam,quoniam,mark,17,{<class 'NoneType'>: [None]},{F: [pos]},"['quo', 'ni', 'am']",[kʷɔn̪ɪ̣jãː],\N,\N,230-4
2,66,humanum,adjective,humanus,human,amod,3,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['hu', 'ma', 'num']",[hʊman̪ũː],\N,\N,230-4
3,66,genus,noun,genus,gen,nsubj,17,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'nus']",[gɛn̪ʊs],\N,\N,230-4
4,66,naturae,noun,natura,natur,nmod,3,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'rae']",[n̪at̪ʊraj],\N,\N,230-4
5,66,merito,noun,meritum,merit,obl,17,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['me', 'ri', 'to']",[mɛrɪt̪ɔ],\N,\N,230-4
6,66,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,\N,\N,230-4
7,66,quam,pronoun,qui,quam,obj,11,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quam'],[kʷãː],\N,\N,230-4
8,66,ex,adposition,ex,ex,case,10,\N,"{F: [pos], N: [neg], V: [neg]}",['ex'],[ɛks],\N,\N,230-4
9,66,primo,adjective,primus,prim,amod,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'mo']",[prɪmɔ],\N,\N,230-4
10,66,praeuaricatore,noun,praeuaricator,praeuaricator,obl,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['praeu', 'a', 'ri', 'ca', 'to', 're']",[prewarɪkat̪ɔrɛ],\N,\N,230-4
11,66,contraxerat,verb,contraxo,contraxera,acl:relcl,5,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'tra', 'xe', 'rat']",[kɔn̪t̪raksɛrat̪],\N,\N,230-4
12,66,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,\N,\N,230-4
13,66,aeternae,adjective,aeternus,aetern,amod,14,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'ter', 'nae']",[ajt̪ɛrn̪aj],\N,\N,230-4
14,66,poenae,noun,poena,poen,nmod,15,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['poe', 'nae']",[pojn̪aj],\N,\N,230-4
15,66,iaculis,noun,iaculus,iacul,obl,17,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ia', 'cu', 'lis']",[jakʊlɪs],\N,\N,235-9
16,66,fuerat,auxiliary,sum,fuera,aux:pass,17,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['fu', 'e', 'rat']",[fʊjɛrat̪],\N,\N,235-9
17,66,uulneratum,verb,uulnero,uulnerat,advcl,32,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['u', 'ul', 'ne', 'ra', 'tum']",[wʊɫn̪ɛrat̪ũː],\N,\N,235-9
18,66,nec,coordinating_conjunction,nec,nec,cc,22,\N,{F: [pos]},['nec'],[n̪ɛk],\N,\N,235-9
19,66,salutis,noun,salus,salut,nmod,22,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'lu', 'tis']",[salʊt̪ɪs],\N,\N,235-9
20,66,suae,determiner,suus,su,det,19,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular], Person: [psor], Possessive: [pos], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['su', 'ae']",[sʊjaj],\N,\N,235-9
21,66,erat,auxiliary,sum,era,cop,22,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['e', 'rat']",[ɛrat̪],\N,\N,235-9
22,66,idoneum,adjective,idoneus,idone,conj,17,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['i', 'do', 'neum']",[ɪd̪ɔn̪ewm],\N,\N,235-9
23,66,",",punctuation,",",",",punct,28,\N,\N,"[',']",\N,\N,\N,235-9
24,66,quod,subordinating_conjunction,quod,quod,mark,28,\N,{F: [pos]},['quod'],[kʷɔd̪],\N,\N,235-9
25,66,eam,pronoun,is,e,obj,28,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], Person: [third], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'am']",[ɛ̣jãː],\N,\N,235-9
26,66,in,adposition,in,in,case,27,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],\N,\N,235-9
27,66,parente,noun,parens,parent,obl,28,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ren', 'te']",[parɛn̪t̪ɛ],\N,\N,235-9
28,66,perdiderat,verb,perdo,perdidera,advcl,17,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['per', 'di', 'de', 'rat']",[pɛrd̪ɪd̪ɛrat̪],\N,\N,235-9
29,66,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,\N,\N,235-9
30,66,medicinalia,adjective,medicinalis,medicinal,obj,32,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['me', 'di', 'ci', 'na', 'li', 'a']",[mɛd̪ɪkɪn̪alɪ̣ja],\N,\N,235-9
31,66,quaedam,determiner,quidam,quaed,obj,32,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['quae', 'dam']",[kʷajd̪ãː],\N,\N,235-9
32,66,tribuit,verb,tribuo,tribui,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tri', 'bu', 'it']",[t̪rɪbujt̪],\N,\N,235-9
33,66,sacramenta,noun,sacramentum,sacrament,obj,32,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'cra', 'men', 'ta']",[sakramɛn̪t̪a],\N,\N,235-9
34,66,",",punctuation,",",",",punct,36,\N,\N,"[',']",\N,\N,\N,235-9
35,66,ut,subordinating_conjunction,ut,ut,mark,36,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],\N,\N,235-9
36,66,agnosceret,verb,agnosco,agnoscere,advcl,32,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ag', 'nos', 'ce', 'ret']",[aŋn̪ɔskɛrɛt̪],\N,\N,235-9
37,66,aliud,determiner,alius,ali,nsubj:pass,39,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['a', 'li', 'ud']",[alɪ̣jʊd̪],\N,\N,235-9
38,66,sibi,pronoun,sui,sib,obl:arg,39,"{Case: [dative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['si', 'bi']",[sɪbɪ],\N,\N,235-9
39,66,deberi,verb,debeo,deber,xcomp,36,"{Aspect: [imperfective], InflClass: [lat_e], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['de', 'be', 'ri']",[d̪ɛbɛrɪ],\N,\N,235-9
40,66,per,adposition,per,per,case,42,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],\N,\N,235-9
41,66,naturae,noun,natura,natur,nmod,42,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'rae']",[n̪at̪ʊraj],\N,\N,235-9
42,66,meritum,noun,meritum,merit,obl,39,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['me', 'ri', 'tum']",[mɛrɪt̪ũː],\N,\N,235-9
43,66,",",punctuation,",",",",punct,44,\N,\N,"[',']",\N,\N,\N,235-9
44,66,aliud,determiner,alius,ali,conj,36,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['a', 'li', 'ud']",[alɪ̣jʊd̪],\N,\N,235-9
45,66,per,adposition,per,per,case,47,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],\N,\N,235-9
46,66,gratiae,noun,gratia,grati,nmod,47,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gra', 'ti', 'ae']",[grat̪ɪ̣jaj],\N,\N,235-9
47,66,donum,noun,donum,don,orphan,44,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['do', 'num']",[d̪ɔn̪ũː],\N,\N,235-9
48,66,",",punctuation,",",",",punct,55,\N,\N,"[',']",\N,\N,\N,235-9
49,66,ut,subordinating_conjunction,ut,ut,mark,55,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],\N,\N,235-9
50,66,natura,noun,natura,natur,nsubj,55,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['na', 'tu', 'ra']",[n̪at̪ʊra],\N,\N,235-9
51,66,nihil,pronoun,nihil,nihil,obj,55,"{Polarity: [neg], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['ni', 'hil']",[n̪ɪhɪɫ],\N,\N,235-9
52,66,aliud,determiner,alius,ali,det,51,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['a', 'li', 'ud']",[alɪ̣jʊd̪],\N,\N,235-9
53,66,nisi,subordinating_conjunction,nisi,nisi,mark,54,{<class 'NoneType'>: [None]},{F: [pos]},"['ni', 'si']",[n̪ɪsɪ],\N,\N,235-9
54,66,poenae,noun,poena,poen,advcl,55,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['poe', 'nae']",[pojn̪aj],\N,\N,235-9
55,66,summitteret,verb,summitto,summittere,advcl,36,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sum', 'mit', 'te', 'ret']",[sʊmmɪt̪t̪ɛrɛt̪],\N,\N,240-4
56,66,",",punctuation,",",",",punct,57,\N,\N,"[',']",\N,\N,\N,240-4
57,66,gratia,noun,gratia,grat,nsubj,78,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gra', 'ti', 'a']",[grat̪ɪ̣ja],\N,\N,240-4
58,66,uero,adverb,uero,uero,discourse,78,\N,"{F: [neg], N: [pos], V: [pos]}","['u', 'e', 'ro']",[wɛrɔ],\N,\N,240-4
59,66,",",punctuation,",",",",punct,58,\N,\N,"[',']",\N,\N,\N,240-4
60,66,quae,pronoun,qui,quae,nsubj:pass,63,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],\N,\N,240-4
61,66,nullis,determiner,nullus,null,det,62,"{Case: [dative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['nul', 'lis']",[n̪ʊɫlɪs],\N,\N,240-4
62,66,meritis,noun,meritum,merit,obl:arg,63,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['me', 'ri', 'tis']",[mɛrɪt̪ɪs],\N,\N,240-4
63,66,attributa,verb,attribuo,attribut,acl:relcl,57,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['at', 'tri', 'bu', 'ta']",[at̪t̪rɪbʊt̪a],\N,\N,240-4
64,66,est,auxiliary,sum,est,aux:pass,63,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,240-4
65,66,",",punctuation,",",",",punct,69,\N,\N,"[',']",\N,\N,\N,240-4
66,66,quia,subordinating_conjunction,quia,quia,mark,69,\N,{F: [pos]},['quia'],[kʷɪ̣ja],\N,\N,240-4
67,66,nec,coordinating_conjunction,nec,nec,advmod:emph,68,\N,{F: [pos]},['nec'],[n̪ɛk],\N,\N,240-4
68,66,gratia,noun,gratia,grat,nsubj:pass,69,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gra', 'ti', 'a']",[grat̪ɪ̣ja],\N,\N,240-4
69,66,diceretur,verb,dico,dicere,advcl,55,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['di', 'ce', 're', 'tur']",[d̪ɪkɛrɛt̪ʊr],\N,\N,240-4
70,66,si,subordinating_conjunction,si,si,mark,72,\N,{F: [pos]},['si'],[sɪ],\N,\N,240-4
71,66,meritis,noun,meritum,merit,obl,72,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['me', 'ri', 'tis']",[mɛrɪt̪ɪs],\N,\N,240-4
72,66,tribueretur,verb,tribuo,tribuere,advcl,69,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['tri', 'bu', 'e', 're', 'tur']",[t̪rɪbʊjɛrɛt̪ʊr],\N,\N,240-4
73,66,",",punctuation,",",",",punct,74,\N,\N,"[',']",\N,\N,\N,240-4
74,66,totum,determiner,totus,tot,nsubj,78,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['to', 'tum']",[t̪ɔt̪ũː],\N,\N,240-4
75,66,quod,pronoun,qui,quod,nsubj,77,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quod'],[kʷɔd̪],\N,\N,240-4
76,66,est,auxiliary,sum,est,cop,77,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],\N,\N,240-4
77,66,salutis,noun,salus,salut,acl:relcl,74,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'lu', 'tis']",[salʊt̪ɪs],\N,\N,240-4
78,66,afferret,verb,affero,afferre,conj,69,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['af', 'fer', 'ret']",[affɛrrɛt̪],\N,\N,240-4
79,66,.,punctuation,.,.,punct,32,\N,\N,['.'],\N,\N,\N,240-4
0,67,Diffunditur,verb,diffundo,Diffundi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['dif', 'fun', 'di', 'tur']",[d̪ɪffʊn̪d̪ɪt̪ʊr],\N,\N,240-4
1,67,ergo,adverb,ergo,ergo,discourse,0,{AdverbialType: [location]},"{F: [neg], N: [pos], V: [pos]}","['er', 'go']",[ɛrgɔ],\N,\N,240-4
2,67,per,adposition,per,per,case,3,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],\N,\N,240-4
3,67,mundum,noun,mundus,mund,obl,0,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mun', 'dum']",[mʊn̪d̪ũː],\N,\N,240-4
4,67,caelestis,adjective,caelestis,caelest,amod,6,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['cae', 'les', 'tis']",[kajlɛst̪ɪs],\N,\N,240-4
5,67,illa,determiner,ille,ill,det,6,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'la']",[ɪɫla],\N,\N,240-4
6,67,doctrina,noun,doctrina,doctrin,nsubj:pass,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['doc', 'tri', 'na']",[d̪ɔkt̪rɪn̪a],\N,\N,240-4
7,67,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,\N,\N,240-4
