lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
70694,scyld,debt,26882,scyld,"guilt, sin, crime, fault:--","guilt, sin, crime, fault:--Hé sume mándǽde gefremede ðá seó scyld ðá tó his heortan hwearf ðá onscunode hé hí hefelíce sceleris aliquid commiserat, quod commissum, ubi ad cor suum rediit, gravissime exhorruit, Bd. 4, 25; S. 599, 34. Sitte sió scyld (the killing of a slave) on him, L. Alf. 17; Th. i. 48, 15. On eów scyld siteþ, Exon. Th. 131, 2; Gú. 449. Is Euan scyld eal forpyuded, 7, 6; Cri. 97. Hé his scylde forgyfenysse bæd veniam reatus postulans, Bd. 3, 22; S. 553, 33. Ða byrðenne suá micelre scylde tanti reatus pondera, Past. 2, 2; Swt. 31, 14. Bútan scylde sine culpa, 3, 1; Swt. 33, 16: L. H. E. 12; Th. i. 32, 9. Hí búton ǽlcere scylde (without being guilty of any crime) wurdon fordóne, Bt. 29, 2; Fox 104, 30. Æt openre scylde flagrante delicto, L. In. 37; Th. i. 124, 23. Hafaþ ðæt mód hwylcehugu scyldo habet animus aliquem reatum, Bd. l, 27; S. 496, 42. Synna, scylda piacula, Wrt. Voc. ii. 66, 78. Míne scylde delicta mea, Ps. Th. 68, 6: Ps. Surt. 58, 13. Scylða, Past. 32, 2; Swt. 211, 20. Scelda, Ps. C. 45. Bróðres schyldo fratris vitia, Mt. Kmbl. p. 15, 5. Áscyred scylda gehwylcre, deópra firena, Elen. Kmbl. 2624; El. 1313: 937; El. 470. Hwílum biþ gód wærlíce tó míðanne his hiéremonna scylda (vitia), Past. 21, 1; Swt. 151, 9."
70949,sceabb,scab,26325,sceabb,"Scab, a scab:--","Scab, a scab:--Scaed (scaeb?) scara (scara vulneris crusta, Du Cange. Cf. Span. escara the scurf or scar of a sore), Wrt. Voc. ii. 120, 8. Ðone leahtor ðe Grécas achoras (GREEK) nernnaþ, ðæt ys sceb (scæb, MS. B.), Lchdm. i. 322, 17. Wið sceb (scæb, MSS. H. B.), 150, 5: 316, 22. Wið sceab, 66, 21. Se hæfþ singalne sceabb se ðe nǽfre ne blinþ ungestæððignesse. Ðonne bí ðæm sceabbe swíðe ryhte sió hreófl getácnaþ ðæt wóhhǽmed jugem habet scabiem, cui carnis petulantia sine cessatione dominatur. Per scabiem recte luxuria designatur, Past. 11, 5; Swt. 70, 3-4. Gif hé hæfde singale sceabbas si jugem scabiem habens fuerit, 11, 1; Swt. 65, 6. [Ger. schabe scab, itch: Dan. skab: Swed. skabb.]"
71423,hrēac,grain heap,19579,hreác,"A heap, stack, rick, reek","A heap, stack, rick, reek [in dialects, v. E. D. S. Old Country and Farming Words, ii. iii. and Halliwell's Dict.] :-- Hreác acervus, Wrt. Voc. 89, 44. Healfne æcer gauolmǽde on hiora ágienre hwíle and ðæt on hreáce gebringan [to mow] half an acre of 'gafol-meadow' in their own time and to bring the hay together in a reek, Chart. Th. 145, 4. Hreácas acervi, Cot. 18, Lye. [Prompt. Parv. hreek acervus: Chauc. Wick. rekes; pl: Icel. hraukr in torf-hraukr a peat-stack.] v. hrycce."
71853,hærfest,autumn,17880,hærfest,"Harvest, autumn","Harvest, autumn :-- Hærfest autumnus, Ælfc. Gl. 95; Som. 76, 9; Wrt. Voc. 53, 23. Autumnus is hærfeste, Lchdm. iii. 250, 11. Se hærfest welig on wæstmum the autumn rich in fruits, Bt. 14, 1; Fox 40, 27 : 21; Fox 74, 22; Bt. Met. Fox 29, 123; Met. 29, 62. Hærfest æstatem, Ps. Spl. 73, 18. Ðæt gewrixle ðara feówer týda ðæt is lencten and sumer and herfest and winter the change of the four seasons, that is spring and summer and autumn and winter, Shrn 168, 12. Ðæs ilcan hærfestes in the course of the same autumn, Chr. 921; Ed. 107, 13. Foran tó hærfestes emnihte ante æquinoctium autumnale, L. Ecg. P. 11; Th. ii. 208, 2 : Th. Chart. 151, 11. On hærfæste in autumno, Coll. Monast. Th. 26, 5. Ðis wæs on hærfest this was in autumn, Chr. 918; Erl. 104, 16. [Prompt. Parv. herueste autumpnus : Icel. haust; n. autumn : O. H. Ger. herbist; m. autumnus : Ger. herbst autumn.]"
72037,scréawa,shrew,26796,screáwa,A shrew-mouse:--,"A shrew-mouse:--Screáwa mus araneus, Wrt. Voc. i. 24, 29: musiranus, ii. 55, 80: massiranus, 71, 24. Scréuua, screáuua, scraeua musiranus, Txts. 78, 649. [Cf. Chauc. Piers P. Prompt. Parv. schrewe, shrewe pravus.]"
72152,ge-hrespan,tear,14726,ge-hrespan,to tear,"to tear :-- Hý him sylfum gehrespaþ diripiebant sibi, Ps. Th. 43, 12."
72362,hoðma,darkness,19505,hoðma,A covering,"A covering [?], cloud [?], darkness :-- Ðǽr wísna fela wearþ inlíhted ðe ǽr under hoðman biholen lǽgon there many things were illumined that before lay concealed in darkness, Exon. 8 b; Th. 3, 32; Cri. 45. Rídend swefaþ hæleþ in hoðman knights and warriors sleep in the darkness [of death], Beo. Th. 4907; B. 2458. [Cf. heóðu.]"
72587,scēotan,"hurl, thrust, shoot",26533,sceótan,"to shoot,","to shoot, (a) cast a missile, with acc. of missile :-- Ðæt yrre scýt his spere ongeán ðæt geþyld ira lanceam suam jacit contra patientiam, Gl. Prud. 20 b. Ða wǽpna ðe ðæt yrre scét (miserat), 21 b. Hig sceoton hyra strǽlas tó ðære hynde, Shrn. 148, 6. (b) to shoot (intrans. ) :-- Ic torfige oððe sceóte jacio, Ælfc. Gr. 28, 6; Som. 32, 38, Se ðe of flánbogan fyrenum sceóteþ, Beo. Th. 3493 ; B. 1744. Hé hygegár léteþ, scúrum sceóteþ, Exon. Th. 315, 22 ; Mód. 35. Hé on bord sceát, Byrht. Th. 139, 46; By. 270. Hé mid geǽttredum strǽle ongan sceótan wið ðæs ðe hé geseah ðæt hrýþer stondan, Blickl. Homl. 199, 19."
72668,sloh,morass,27704,slóh,"A slough, hollow place filed with mire, a pathless, miry place","A slough, hollow place filed with mire, a pathless, miry place :-- -Slóh devium, orwegnes devia, s. loca secreta, quasi invia, sine via, Wrt. Voc. ii. 139, 53-56. Tó ðam ealdan sló; of ðam sló tó ðam lytlan beorhe. Cod. Dip. Kmbl. iii. 38, 27. In reádan slóe, 391, 31. On ðæt reáde slóh ; of ðam slóh, 376, 5. On ðæt fúle slóh; of ðam sló, 406, 32. In ðone fúlan sló, 381, 5. On horgan slóh, Cod. Dip. B. ii. 394, 30. On reádan slóh, 398, 38. Ðæt hors sum slóg on ðam wege oferhleóp equus quoddam itineris concavum transiliret, Bd. 5, 6; S. 619, 17. Ðeáh se man nime ǽnne stán and lecge on fúl slóh. Wulfst. 239, 10. [Heo arist up of þe slo, O. and N. 1394. He hath also to do more than ynough To kepe him and his capel out of slough, Chauc. Mancip. Prol. 64. Skeat takes this to be a word borrowed from Celtic, v. Etym. Dict.]"
72770,slēan,strike,27635,sleán,trans.,"trans. I. to strike an object, smite :-- Gif ðú slehst si percusseris, Kent. Gl. 880. Gif man óðerne mid fyste in naso slæhþ, L. Ethb. 57; Th. i. 16, 17. Ðæt fell hlýt, ðonne hit mon sliehþ, Past. 46; Swt. 347, 5. Ðæt ár ðonne hit mon slihþ, 37 ; Swt. 267, 24. Ðám ðe ðé slihþ (slyhþ, MS. A. : sláeþ, Lind. ) on ðín gewenge, Lk. Skt. 6, 29. Ic sylfa slóh gréne tácne gársecges deóp, Cd. Th. 195, 21; Exod. 280. Ðonne hié (the serpent) mon slog oððe sceát, Ors. 4, 6; Swt. 174, 7. Hé ðone níðgæst slóh, ðæt ðæt sweord gedeáf, Beo. Th. 5392 ; B. 2699. Slóh ðá wundenlocc ðone feóndsceaþan fágum méce, Judth. Thw. 23, 3; Jud. 103. Sume hyne slógon (slogan. Lind. , Rush. ) on his ansýne mid hyra handum, and cwǽdon: Sege hwæt is se ðe ðé slóh (slóg, Rush. ) Mt. Kmbl. 26, 67, Me weras slógon and swungon, Andr. Kmbl. 1927; An. 966. Hí mé mid sweopum slógun, Exon. Th. 88, 18; Cri. 142.Ne sleá gé nánne neminem concutiatis, Lk. Skt. 3, 14. Sleáþ synnigne ofer seolfes múþ, Andr. Kmbl. 2601; An. 1302. Se ðe sleá (percusserit) his fæder oððe his móder swelte hé deáþe, Ex. 21, 15. Gehýrde ic ðæt Eádweard ánne slóge swíðe mid his swurde, Byrht. Th. 135, 13; By. 117. Ðá beáh hé sleánde his breóst, H. R. 107, 11. Áhsa hwæðer hé ǽfre wǽre slegen on ða sídan. Lchdm. ii. 258, 23. Biþ slaegen percellitur, Wrt. Voc. ii. 117, 3. An slægenre in pacte, 48, 77. II. of special kinds of striking, (a) to strike coin, to stamp money (cf. similar use in O. Frs. and Icel. ), cf. mynet-slege :-- Wæs ðæs feós ofergewrit ðæs ylcan mynetsleges ðe man ðæt feoh on slóh, sóna ðæs forman geáres ðá Decius féng tó ríce. Homl. Skt. i. 23, 476. Ælc mynetere ðe man tíhþ ðæt fals feoh slóge. L. Eth. iii. 8; Th. i. 296, 12. Godes feoh biþ befæst myneterum tó sleánne, Homl. Th. ii. 554, 14. (b) to forge a weapon (cf. Icel. ), . cf. slecg-hamer :-- Sæt smiþ, slóh seax. Lchdm. iii. 52, 27. III. of a serpent, to sting :-- Gif næddre sleá man, Lchdm. ii. no, 14. IV. to strike so as to kill, to slay :-- Slés ðú occideris, Ps. Surt. 138, 19. Hé sléþ occideret, 77, 34. Mann slihþ ðínne oxan bos tuus immoletur. Deut. 28, 31. Ic slóg niceras, Beo. Th. 847; 6. 421: Exon. Th. 272, 4; Jul. 494. Ðonne God hié slóg (occideret), ðonne sóhton hié hine, Past. 36, 3; Swt. 251, 20: Beo. Th. 217; B. 108. Slógh, Bd. 3, 9 ; S. 533, 14. Hé slóh and fylde feond, Cd. Th. 124, 32; Gen. 2071. Se hagol slóh ealle ða þing ðe úte wǽron, ǽgðer ge men ge nýtenu. Ex. 9, 25. Slógon obruerunt, Wrt. Voc. ii. 65, 20. Abraham ne sleah ðín bearn, Cd. Th. 176, 18; Gen. 2913. Sleh, 204, 12; Exod. 418. Sleá man ðone leásan wítegan propheta Hie interficietur, Deut. 13, 5. Ðás folc sleán mid cwealmþreá, Cd. Th. 151, 10; Gen. 2506. Se eorl wolde sleán eaferan sínne, 203, 30; Exod. 411. On deáþ sleán (cf. Dan. at slaa ihjel) scyldige, 76, 34; Gen. 1267. Hé biþ . . . tó sleánne oðde tó álýsenne, L. Wih. 28 ; Th. i. 42, 25. Hié wǽron ða wǽpnedmen sleánde, Ors. l, 10; Swt. 48, 6. Wæs Fin slægen, Beo. Th. 2309; B. 1152. Sacerdas wǽron slægene, Bd. 1, 15; S. 484, 1. Ða hǽþenan wǽron slægne, 3, 24; S. 556, 29. . V. to make by striking, to strike fire, to make a mark, sound, signal by a stroke :-- Ðá arn sum þeng and slóh tácen æt ðam gæte cucurrit minister, et pulsans ad ostium, Bd. 3, 11; S. 536, 17. Hé tácen mid his handa slóh sonitum manu faciens, 4, 3 ; S. 568, 6. Men tácen slógon, Guthl. 11; Gdwin. 54, 24: 12 ; Gdwin. 58, 23. Sleah feówer scearpan, Lchdm. ii. 100, 3 : 142, 18. Sleá him ánne spearcan, 290, 17. . V a. to strike a bargain (cf. Icel. slá kaupi) :-- Hig slógon heora wedd ǽgðer tó óðrum, Gen. 21, 27. VI. to strike, drive so as to cause impact :-- Hé slóh fýr on feóndas he drove the fire on to the foes, Cd. Th. 237, 28; Dan. 344. VIa. metaph. :-- Ic wéne gif wit uncre word tósomne sleáþ, ðæt ðǽr ásprunge sum spearca sóþfæstnesse, Bt. 35, 5; Fox 164, 2. VI b. to pitch a tent, drive a stake into the ground (cf. Icel. slá landtjoldum; Ger. ein Lager schlagen) :-- Iacob slóh his geteld on ðæré dúne, Gen. 31, 25. Sleah ǽnne stacan onmiddan ðam ymb-hagan, Lchdm. i. 395, 4. Ða hét Moises sleán án geteld bútan hira wícstówe, Ex. 33, 7: Homl. Th. ii. 242, 8. Ða stówa ðe gé eówre geteld on sleán sceoldon, Deut. i. 33. VIc. to cast into chains (cf. O. Frs. on tha helda slein) :-- Hió sceolde ða men weorpan an wildedeóra líc and siððan sleán on ða raccentan and on copsas. Bt. 38, 1; Fox 194, 32. VII. to move by a stroke, to strike off a limb, etc. :-- Hí slógon him of ðæt heáfod, Th. An. 122, 23. Sleá mon hond of oððe fót, L. In. 18; Th. i. 114, 7: 37; Th. i. 124, 23. VIII. metaph. to strike with disease, punishment, etc. , cf. a paralytic, apoplectic stroke :-- Ic ástrecce mine hand and sleá Egipta land on eallum minum wundrum. Ex. 3, 20. Sliét concidet (cervices peccatorum), Blickl. Gl. Hí mid ðý wíte ðæs foresprecenan wræces slægene wǽron praefatae ultionis sunt poena multati, Bd. 4, 25 ; S. 601, 31. B. intrans. I. to strike, make a stroke :-- Hé yrringa slóh in anger he struck, Beo. Th. 3135; B. 1565: 5350; B. 2679. On ðone eádgan andwlitan men hondum slógun, Exon. Th. 69, 22; Cri. 1124. Ðæt hé mé ongeán sleá, Beo. Th. 1367; B. 681. Ia. to strike as a smith does :-- Hé sulh heóld and on íren slóh and corn ðærsc and windwode. Shrn. 61, 18. II. to kill (the object not being expressed) :-- Ne sleah ð ú, L. Alf. 5; Th. i. 44, 17. Slyh (sleh, MS. A. ), Mk. Skt. 10, 19. þeóf ne cymþ búton ðæt hé stele and sleá, Jn. Skt. 10, 10. Hié wǽron ða burg hergende and sleánde, Ors. 2, 8 ; Swt. 92, 16. III. to move rapidly (v. A. VI. ), rush, dash, break, take a certain direction; cf. to strike into a path, across a country (cf. Icel. slásk to betake ones self] :-- Gesca sláet singultat (cf. Icel. impersonal use sló á hann hlátri he was seized with a fit of laughter). Wrt. Voc. ii. 120, 50. Ðǽr seolesburna sliht on meóne. Cod. Dip. Kmbl. iii. 13, 31. Ðeáh swín beswemde weorþon, ðonne sleáþ hé eft on ða solu. Bt. 37, 4; Fox 192, 28. Hé on scip ástáh and slóh út on ða sǽput to sea, Ap. Th. 6, 6. Se lég slóh tó leofonum, Shrn. 73, 36. Ðá slóh ðǽr micel mist a great mist came on suddenly. Gen. 15, 17. Seó sǽ slóh tógædere occurrerunt aquae, Ex. 14, 27. Hé ofdrǽd slóh ádún ðǽrrihte terrified he straightway fell down as if struck (cf. Icel. slá sér niðr to throw one's self down on a bed), Homl. Skt. i. 23, 718. Ðá slóh ðǽr micel leóht fit æfter ðam englum (cf. Icel. impers. use, e. g. loganum sló út), Homl. Th. ii. 342, 7; 350, 24. On slógan incursere, Wrt. Voc. ii. 48, 1. Drenc wið deádum swile ðæt hé út sleá, Lchdm. ii. 74, 18: 102, 20. Ðý læs hit in sleá, 324, 3. Gif hié út sleán if they (pocks) break out, 106, 4. [Goth. slahan: O. Sax. slahan: O. Frs. slá: O. H. Ger. slahan: Icel. slá.] v. á-, be-, for-, ful-, ge-, of-, ofer-, tó-, wið-sleán; fýst-slægen."
72888,slidor,"slippery, smooth",27653,slidor,"a slippery, miry place;","a slippery, miry place; lubricum :-- Turf gleba, sliddor labina (cf. labina a myre, Wülck. Gl. 591, 11: a fenne, 797, 10), sol volutabrum, moor uligo, Wrt. Voc. i. 37, 20-24. Cf. slǽp."
73014,loddere,beggar,21718,loddere,"A beggar, poor person","A beggar, poor person :-- Se ríca besihþ on his pællenum gyrlum and cwyþ 'Nis se loddere mid his tættecon mín gelíca but the rich man looks at his purple robes and says 'the beggar with his rags is not my fellow,' Homl. Th. i. 256, 8. [Icel. loddari a tramp, juggler : cf. O. H. Ger. lotar cassus, vanus, inanis.] v, lodrung."
73445,murnan,"worry, be anxiously concerned",23155,murnan,"intrans. To mourn, be sad, be anxious","intrans. To mourn, be sad, be anxious :-- Gif ðú ðonne heora þegen beón wilt and ðé heora þeáwas líciaþ tó hwon myrnst ðú swá swíðe si probas, utere moribus, ne queraris, Bt. 7, 2 ; Fox 18, 7. Sélre biþ ǽghwæm ðæt hé his freónd wrece, ðonne hé fela murne, Beo. Th. 2775; B. 1385. Ðæt mín murnende mód. Bt. 3, l; Fox 4, 18: Beo. Th. 99 ; B. 50: Andr. Kmbl. 3332 ; An. 1669 : Exon. 101 a ; Th. 380, 28 ; Rä. l, 15. Geómor sefa. hyge murnende, 15 a; Th. 31, 24; Cri. 500. Cwom seó murnende Maria, 119 b; Th. 459, 33; Hö. 9: 121 a ; Th. 464, 22 ; Hö. 91. Bonan gnornedon, mǽndon murnende, 38 b ; Th. 128, 8 ; Gú. 401. Murnan on móde to be sad at heart, Cd. 35 ; Th. 45, 31; Gen. 735: Judth. 11; Thw. 23, 33; Jud. 154. Hí murnaþ on móde. Cd. 169; Th. 212, 6; Exod. 535. Ne beó ðú on sefan tó forht, ne on móde ne murn be not fearful of mind, nor anxious of heart, Andr. Kmbl. 197; An. 99."
73530,smocian,"smoke, fumigate",27803,smocian,"intrans. To smoke, emit smoke:--","intrans. To smoke, emit smoke:--Muntas smociaþ, Ps. Lamb. 103, 32. Smeócaþ ł smociaþ fumigabunt, 143, 5. Swilce án ofen eall smociende, Gen. 15, 17. Smocigende, Homl. Th. ii. 202, 24."
73732,snīðan,"cut, hew",27862,sníðan,"to cut, make an incision in","to cut, make an incision in anything:--Snáð ðæt ís ðara háligra líchoman, Shrn. 62, 1. Mec snáð seaxes ecg, Exon. Th. 408, 2; Rä. 27, 6."
73903,snēowan,hurry,27851,sneówan,"To proceed, go, come, hasten:--","To proceed, go, come, hasten:--On brim sneóweþ snel under segle, Andr. Kmbl. 1008; An. 504. Mid ǽrdæge eástan sneóweþ (snoweþ, MS.) wlitig and wynsum (of the sun), Exon. Th. 350, 12; Sch. 62. Ðá com beácna bearhtost (the sun) oferbreomo sneówan, Andr. Kmbl. 484; An. 242: 3333; An. 1670. [Goth. sniwan; p. snau, pl. snéwun to go, come: cf. (?) Icel. snöggr sudden.]"
74199,spann,span,28015,spann,A span:--,"A span:--Span vel handbred palmus, Wrt. Voc. i. 43, 52. Wæs se líchoma sponne lengra ðære ðrýh invenerunt corpus mensura palmi longius esse sarcofago, Bd. 4, 11; S. 580, 5. [O. H. Ger. spanna; f. cubitus: Icel. spönn; f. a span.] Cf. ge-spann."
74278,spic,bacon,28083,spic,"Bacon, lard, the fat flesh of swine","Bacon, lard, the fat flesh of swine :-- Hi lares ðás hús; ðanon ys gecweden lardum spic, forðan ðe hit on húsum hangaþ lange, Ælfc. Gr. 9, 17; Zup. 42, 17. Spic lardum, Wrt. Voc. i. 82, 25 : larda, 286, 52 : ii. 52, 1: tanea, i. 26, 47. Spices snǽd offella vel particula, 27, 19: ii. 65, 7 : Homl. Skt. ii. 25, 87. Man nime áne cuppan huniges and healfe cuppan clǽnes gemyltes spices, and mængc on gemang ðæt hunig and ðæt spic tógædere, Lchdm. iii. 76, 5. Án sconc spices a ham,L. Ath. i. prm.; Th. i. 198, 7. Hé ǽlce gére ágefe ðém hígum .iii. wéga spices, Chart. Th. 471, 14: 473, 28. Speces, 468, 24. Mid ealdan spice oþþe mid ferscre buteran, Lchdm. ii. 354, 5. Gemelte eald spic, 52, 20. Nim clǽne spic, iii. 40, 26. Ðonne hé spic behworfen hæfþ when he has attended to the bacon, L. R. S. 7; Th. i. 436, 23. Etan spice, Homl. Skt. ii. 25, 111. ¶ Spic occurs in names of places where swine were fed, e. g. Holan-spic, Cod. Dip. Kmbl. i. pp. 115, 137, 184, but its meaning here is not evident. Kemble suggests that it may refer to the mast on which the swine were fed. [Þer com spic (fleas, 2nd MS. ), Laym. 24437. Spyk or fet flesche popa, Prompt. Parv. 469, col. 1. O. L. Ger. spec[-suín] : O. H. Ger. spech lardum: Ger. speck: Icel. spik fat of seals, whales, etc. , blubber: Dan. spek blubber, lard: Swed. späk lard.] v. offrung-spic."
74415,spilð,"destruction, ruin",28093,spild,"Destruction, ruin","Destruction, ruin :-- Spildes internicionis, Wrt. Voc. ii. 76, 65. Spilde geblonden. Exon. Th. 405, 27; Rä. 24, 8. Ic hí ne sparige, ac on spild giefe, 247, 28; Jul. 85. Spilth pessum, Wrt. Voc. ii. 116, 75. Ðætte hié ðone spild ðæs hryres him ondrǽden ut praecipitem ruinam metuant, Past. 52, 5 ; Swt. 407, 20. Ðæt mód. . . ongit hine selfne on swelcne spild forlǽd mens . . . sese in praecipitium pervenisse deprehendit, 58, 2; Swt. 441, 27. Ðurh deófles spild through the ruin caused by the devil, Elen. Kmbl. 2235; El. 1119. [Cf. O. H. Ger. spildi; f. desperatio, effusio.] v. for-spild."
74500,spelc,"splinter, wooden splint",28048,spelc,a splint,"a splint :-- Monegum men gescrincaþ his fét tó his homme ... dó spelc tó, Lchdm. ii. 68, 7. Wið foredum lime ... dó spilc tó apply a splint, 66, 23. [Spelke fissula, Prompt. Parv. 468, col. 1. Spelk a splinter or narrow strip of wood. 'To spelk in Yorkshire, to set a broken bone; whence the splints used in binding up of broken bones are called spelks,' Kennett MS., Halliwell's Dict. Icel. spelkur, spjalkir; pl. f. splints for binding up broken bones.] v. spilcan."
74668,spere,spear,28072,spere,"A spear, lance, pike, javelin","A spear, lance, pike, javelin :-- Spere lancea, falarica, Wrt. Voc. i. 35, 11: 84, 17: falarica, ii. 86, 82: hasta, i. 287, 4: ii. 43, 19. Getridwet spere hasta, i. 35, 40. His sceaft ætstód ætforan him, swá ðæt ðæt spere him eode þurh út, Homl. Skt. i. 12, 55: Byrht. Th. 135, 53; By. 137. Nægle oððe spere cuspide, Wrt. Voc. ii. 21, 24. Ecg sceal on sweorde, ord spere, Exon. Th. 346, 14; Gn. Ex. 204. Mid spere lancea, Jn. Skt. 19, 34. Hé nam him spere on hand accepit lanceam in manu, Bd. 2, 13; S. 517, 8. Ða speru sóðfæsðnesse veritatis jacula, Past. 35, 5; Swt. 245, 9; 38, 6; Swt. 277, 22. Spera sparorum, Wrt. Voc. ii. 96, 33. Mid sperum tósticad confossum vulneribus, Ors. 3, 9; Swt. 128, 14. Spiorum (swiorum, Wrt.) contis, Wrt. Voc. ii. 21, 57. Speoru contos, 104, 58. Speru, 14, 72 : 20, 15 : ansatas (cf. ansatas ætgáras, 3, 68), 5, 44: 88, 16. Speru, boltas catapultas, 18, 58: 85, 16. Hí léton of folman feólhearde speru fleógan, Byrht. Th. 134, 63; By. 108. ¶ In the following the word refers to a shooting pain or stitch :--Út lytel spere gif hér inne sié, Lchdm. iii. 52, 18. [O. Sax. sper; n. : O. Frs. O. H. Ger. sper; m.hasta, lancea, sparus, catapulta: Icel. spjör; n. pl. (poetical).] v. átor-, bár-, deáþ-, huntig-, pull-, scot-, wæl-, wíg-spere."
74799,spura,spur,28199,spura,"spurnan, spurnere. v. spora, spornan, spornere.","spurnan, spurnere. v. spora, spornan, spornere."
74900,sprēot,"pole, rod",28175,spreót,"A pole, sprit","A pole, sprit (in bow-sprit):--Spreót contus, Wrt. Voc. i. 33, 61. Ánes mannes lenge ðe healt ánne spreót on his hand and strecþ hine swá feor swá hé mæg árǽcan intó ðere sǽ statura unius hominis tenentis lignum quod Angle nominant spreot, et tendentis ante se quantum potest, Chart. Th. 318, 10. Spreótas trudes vel amites. Wrt. Voc. i. 35, 43: trudes (in a list of things connected with ships), 48, 13: 57, 16: 64, 7: ansatas, ii. 3, 68: contos, 14, 72. Spreótum, spreútum contis, Txts. 48, 211. [Prompt. Parv. sprete contus: Du. spriet sprit: Dan. sprød: Swed. spröt.] v. eofor-spreót."
75037,spearca,spark,28025,spearca,A spark.,"A spark. I. literal:--Spærca scintella, Wrt. Voc. ii. 120, 21. Spearca scintilla, i. 66, 39: 284, 14. Ne biþ ðǽr leóhtes án lytel spearca, Wulfst. 139, 11. Sleá hé him ánne spearcan, Lchdm. ii. 290, 17. Hí ásprungan up swá swá spearcan, Homl. Th. ii. 350, 23: Bd. 3, 10; S. 534, 31. Ðæt manega menn geseóþ feallan of ðære heofene, swylce hit sýn steorran, hit beóþ spearcan of ðam rodere, Anglia viii. 320, 33. His eágan wǽron fýrene spearcan sprengende, Homl. Th. i. 466, 26. II. metaphorical:--Se spearca ðara gódra weorca, Past. 14; Swt. 87, 6. Sum spearca sóþfæstnesse, Bt. 35, 5; Fox 164, 2. Ne furðum án spearca mínes cynrenes nis mé forlǽtan, Homl. Skt. ii. 30, 206. Gif ða scyldigan ǽnigne spearcan wísdómes hæfdon, 38, 7; Fox 210, 9. Word spearcum fleáh áttre gelícost, Cd. Th. 274, 32; Sat. 162. v. fýr-spearca."
75135,spring,water spring,28183,spring,a source of water,"m. (but eá-spring; n.) a source of water:--Spring casta (castalia?), Wrt. Voc. ii. 129, 31. Æt ðæs wæteres sprynge, Cod. Dip. Kmbl. iii. 389, 7. [Prompt. Parv. sprynge scaturigo, scatebra: O. L. Ger. gi-spring fons: O. Sax. aho-spring: O. H. Ger. ur-spring fons.] v. ǽ-, eá-, ge-, will-spring."
75229,flā,"arrow, javelin",10811,FLÁ,"An arrow, a dart, javelin","An arrow, a dart, javelin; săgitta, tēlum, jăcŭlum :-- Flá săgitta vel tēlum, Wrt. Voc. 84, 27: Ælfc. Gr. 8; Som. 7, 60: Ælfc. Gl. 52; Som. 66, 35; Wrt. Voc. 35, 24. Flaa tēlum vel GREEK = GREEK , 53; Som. 66, 63; Wrt. Voc. 35, 49. Wídnyt vel flá jăcŭlum vel funda, 18; Som. 58, 106; Wrt. Voc. 22, 21. Wearþ Alexander þurhscoten mid ánre flán underneoþan óðer breóst Alexander was shot through with an arrow underneath one breast, Ors. 3, 9; Bos. 68, 27. He gedéþ his flán fýrena săgittas suas ardentĭbus effēcit, Ps. Th. 7, 13: 90, 6: Deut. 32, 42. Flána scúras showers of arrows, Elen. Kmbl. 234; El. 117: Judth. 11; Thw. 24, 33; Jud. 221. Sí he mid stánum oftorfod oððe mid flánum ofscotod lăpĭdĭbus opprĭmētur aut confŏdiētur jăcŭlis, Ex. 19, 13: Ps. Th. 10, 2. [Chauc. flo; pl. flone: Laym. fla, flo: Icel. fleinn, m. a dart.] v. flán."
75479,stund,"definite time, hour, time",28748,stund,a stound,"a stound (used by Spenser and Fairfax, v. Nares, and still later in dialects, v. Halliwell), a while, time, hour:--Nis seó stund latu ðæt (the hour will not be long in coming when) ðé wælreówe wítum belecgaþ, Andr. Kmbl. 2422; An. 1212: Exon. Th. 156, 16; Gú. 875. Nó ic ða stunde bemearn, ne for wunde weóp that (hard) time I bewailed not, nor wept for the wound, Exon. Th. 499, 12; Rä. 88, 14. Æt stunda gehwam, 436, 30; Rä. 55, 9."
75714,stōwian,hold back,28635,stówian,"To hold back, restrain :--","To hold back, restrain :--Stóuuigan retentare, Wrt. Voc. ii. 118, 72. [He sette stronge lawen to steowien (stewe, 2nd MS.) his folke, Laym. 6266. Stew þine unwittie wordes, Marh. 6, 2 (and see note, p. 109). Læte me steowe (cf. steowe = A.S. stów, 145, 5) mi flesc, Misc. 193, 34. Beo stiward in oure stude til ȝe be stouwet (stowed, C-text MS. I. ; ruled, B-text) betere, Piers P. A-text 5, 39. Ȝiff any man stow me this nyth I xal hym ȝeve a dedly wownde, Cov. Myst. (Halliwell's Dict.). Stowyñ UNCERTAIN or with stond idem quod stoppyñ UNCERTAIN, stowynge, stowwynge obsistencia, resistencia. Prompt. Parv. 478, col. 1.]"
