lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
65537,frēo,"free, loose, free from",12232,FREÓ,adj.,"adj. FREE, having liberty or immunity, noble, glad, joyful; līber, sui jūris, ingĕnuus, nōbĭlis, lætus :-- Heó ðá freó on hire fóta gangum blíðe hám wæs hweorfende ipsa lībĕro pĕdum incessu dŏmum læta reversa est, Bd. 4, 10; S. 578, 32. Beó he freó he shall be free, L. Alf. 11; Th. i. 46, 3, MS. H: L. In. 3; Th. i. 104, 3, MS. B: Bt. 34, 8; Fox 144, 23. Hú wolde ðé lícian, gif hwylc swíðe ríce cyning næfde nǽnne freóne mon on eallon his ríce how would it please thee, if some very powerful king had not any free man in all his realm? 41, 2 ; Fox 24, 25, MS. Cot. Gif he mǽgburg hæbbe freó if he have a free kindred, L. In. 74; Th. i. 148, 19. Ðǽr freó, móton eard weardigan where free, they might inhabit a country, Andr. Kmbl. 1196; An. 598. Ðá wearþ worn aféded freóra bearna then was a number of noble children brought forth, Cd. 79; Th. 99, 6; Gen. 1642: 131; Th. 166, 26; Gen. 2753. Lǽt me freó lǽdan, eft on éðel let me lead them free, back into their country, 98; Th. 128, 22 ; Gen. 2130: Bt. 41, 2; Fox 244, 30; MS. Cot. Ðæt hý ðý freóran hyge geféngen that they might receive the gladder spirit. Exon. 30 a; Th. 92, 22; Cri. 1512. [Chauc. fre: Laym. freo : Orm. freo, fre: Plat. fri, frij: O. Sax. frí in frî-lîk free-born: Frs. fry: O. Frs. fri: Dut. vrij: Ger. frei: M. H. Ger. vrî: O. H. Ger. frî: Goth. freis: Dan. Swed, fri: Icel. frí.] DER. múþ-freó."
65542,frēo,woman of noble descent ('the dear one'),12234,freó,indecl. f. A woman,"indecl. f. A woman; mŭlier ingĕnua :-- Óþ-ðæt he funde freó fægroste until he found the fairest woman, Cd. 23; Th. 29, 28; Gen. 457. [O. Sax. frî.] v. Grm. D. M. 279."
65993,reord,"voice, sound, language",25591,reord,:,": es; n. Speech, tongue, language, voice :-- Reord ðín ðæc gecýðeþ loquela tua manifestum to facit, Mt. Kmbl. Rush. 26, 73. Reord wæs eorþbúendum án gemǽne 'and the whole earth was of one language, and of one speech,' Cd. Th. 98, 25; Gen. 1635. Reord up ástág voices rose high, Exon. Th. 246, 16; Jul. 62. Æt ealra manna gehwæs múþes reorde from the voice of each man's mouth, Soul Kmbl. 186; Seel. Verc. 93. Herian God háligum reorde, Hy. 3, 58. Heofonríces weard spræc hálgan reorde, Cd. Th. 89, 22; Gen. 1484 : 248, 10; Dan. 511. Wit scíran reorde song áhófan, Exon. Th. 324, 32; Víd. 103. Geác monaþ geómran reorde, 309, 7; Seef. 53. Ðæt him ða swá cúþe wǽron swá his ágene reorde ðe hé on ácenned wæs ut tam notas ac familiares sibi eas (Latin and Greek), quam nativitatis suae loquelam haberet, Bd. 5, 23; S. 645, 17. Stefn in becom under hárne stán . . . hordweard oncneów mannes reorde, Beo. Th. 5103; B. 2555. Hí gehýrdon hlúde reorde, ðínes múþes ða mǽran word, Ps. Th. 137, 5. Hé reorde gesette eorþbúendum ungelíce, Cd. Th. 101, 19; Gen. 1684. Se hálga wer hergende wæs Meotudes miltse, and his módsefan rehte þurh reorde, Exon. Th. 188, 25; Az. 51 : 111, 24; Gú. 131. Ic glidan reorde múþe gemǽne, 406, 23; Rú. 25, 5. Se ðe reorda gehwæs ryne gemiclaþ ðara ðe noman Scyppendes hergan willaþ, 4, 3; Cri. 47. Reordana locutionem, Jn. Skt. p. 7, 10. Hý mislíce mongum reordum wóðe hófun, Exon. Th. 156, 6; Gú. 870. Fugla cynn songe lofiaþ, mǽraþ módigne meaglum reordum, 221, 22; Ph. 338. Hé ús syleþ missenlícu mód, monge reorde, 334, 9; Gn. Ex. 13. [Orm. reord, rerd sound, voice : Ps. rorde sonus : Ayenb. ecko, þet is þe rearde þet ine þe heȝe helles comþ aȝen. and acordeþ to al þet me him zayþ : Goth. razda speech, tongue : O. H. Ger. rarta modulatio : Icel. rödd voice.] v, ge-reord."
66191,racu,"narrative, report",25326,racu,"an exposition, explanation, orderly account, narrative","an exposition, explanation, orderly account, narrative :-- Racu historia, Wrt. Voc. ii. 42, 56. Geþeahtung, gesceád vel racu conlatio, i. conductio, comparatio, conciliatio, i. datio, contentio, 134, 44. Gesytnys ł racu textus, Hpt. Gl. 505, 61. Ús ne segþ ná seó racu (the narrative), tó hwam hé hine sette, Ælfc. T. Grn. 19, 3 : Jud. Thw. 156, 10. Ðætte on Arones breóstum sceolde beón áwriten sió racu ðæs dómes ut in Aaron pectore rationale judicii imprimatur, Past. 13, 1 ; Swt. 77, 9. Ðære býcnendlícan race allegoricae expositionis, Bd. 5, 24; S. 647, 42. Race historiae, Hpt. Gl. 459, 68 : prosae, 528, 1. Of racu relatione, 480, 24. Ic eom geþafa ðæs ðe ðú segst forþam ðe ðú hit hæfst geséþed mid gesceádwíslícre race assentior, cuncta enim firmissimis nexa rationibus constant, Bt. 34, 9 ; Fox 146, 8. Ðú spenst mé on ða mǽstan sprǽce and on ða earfoþestan tó gereccenne. Ða race (the explanation) sóhton ealle úþwitan, 39, 4; Fox 216, 15. Ic wolde reccan sume race, 41, 4; Fox 252, 14. Race narrationem, Hpt. Gl. 522, 54 : Lk. Skt. 1, 1. Raca conlationes, Wrt. Voc. ii. 134, 47. Racum relatibus, Hpt. Gl. 529, 39. Hit is gerǽd on gewyrdelícum racum in historical narratives, Homl. Th. i. 58, 10. Rǽde him mon ða raca oððe líf ðæra heáhfædera, R. Ben. 66, 17."
66210,racu,rake,25327,racu,A rake,"A rake :-- Hé sceal habban race (cf.. man sceal habban ofnrace, 265, 2), Anglia ix. 263, 7. v. raca, ræce."
66499,ridda,rider,25659,ridda,"a horseman, rider","a horseman, rider :-- Ridda oððe rídende eques, Ælfc. Gr. 9, 26; Som. 11, 8. Ridda homo equo portatus, Wrt. Voc. ii. 143, 65. Se ridda (cf. sum wegfarende mann, 1. 168) férde forþ on his weg, Swt. A. S. Rdr. 100, 175."
67526,sār,pain-causing,26261,sár,"Sore, painful, grievous, distressing","Sore, painful, grievous, distressing, (1) of physical pain:--Se lǽca ðe sceal sáre (yfela, MS. Y.) wunda wel gehǽlan, hé mót habban góde sealfe ðǽrtó, L. Pen. 4; Th. ii. 278, 15. Ne wæs hyra ǽnigum síðe ðý sárra, ðeáh hý swá sceoldan reáfe birofene slítan haswe bléde, Exon. Th. 394, 20; Rä. 14, 6. Wé wieton ðæt sió diégle wund biþ sárre ðonne sió opene, Past. 38; Swt. 273, 22. (2) of mental pain:--Ðá hé ðæs mannes deáþ swá earmlícne gehýrde ðá wæs him ðæt swíðe sár when he heard the man's death was so miserable, it was very grievous to him, Blickl. Homl. 219, 14. Ne wæs hyre bróðra deáþ on sefan swá sár, Exon. 377, 25; Deór. 9. Ðæt ðam hálgan wæs sár on móde, Cd. Th. 96, 11; Gen. 1593: 27, 30; Gen. 425. Ðæt wæs Satane sár tó geþolienne, Andr. Kmbl. 3375; An. 1691. Ðonne hí sáres hwæt siófian scioldon (cf. ðonne hí sceoldan heora sár siófian, Bt. 38, 1; Fox 194, 35), Met. 26, 82. Bídan sáran sorge, Cd. Th. 266, 26; Sat. 28. Forlǽt sáre sorgceare, Exon. Th. 13, 27; Cri. 209. Hearm, sáre swyltcwale, Andr. Kmbl. 2735; An. 1370. Morþra, sárra sorga, Judth. Thw. 24, 10; Jud. 182: Rood Kmbl. 157; Kr. 80. Manaþ sárum wordum prompts with words that wound, Beo. Th. 4122; B. 2058. Ealle ða sáran edwíta ðe hé ádreág, Blickl. Homl. 97, 15. Uncúðne eard cunnian, sáre síþas to make trial of a land unknown, of travails sore, Exon. Th. 87, 2; Cri. 1419. Cwæð ðæt him wǽre weorce on móde, sorga sárost, Cd. Th. 122, 19; Gen. 2029. [O. Sax. O. L. Ger. O. Frs. O. H. Ger. sér tristis: Icel. sárr sore; wounded.] v. un-sár."
67531,sār,"wound, pain",26260,sár,"pain, suffering, soreness","pain, suffering, soreness :-- Mé sár gehrán, wærc in gewód, Exon. Th. 163, 28; Gú. 1000. Sár gewód ymb ðæs beornes breóst, Andr. Kmbl. 2494; An. 1245. Mid sáre geswenced, mid mislícum ecum and tyddernessum, Blickl. Homl. 59, 7. On sáre his líchoma sceal hér wunian, 61, 1. Hǽlu bútan sáre,Exon. Th. 101, 8; Cri. 1655. Ða ðe on sáre seóce lágun, 83, 14; Cri. 1356. Hé sár ne wiste he did not feel pain, Cd. Th. 12, 3; Gen. 179. (2) a pain, pang, sore, wound:--Nis ðǽr ǽnig sár geméted, ne ádl, ne ece, Blickl. Homl. 25, 30. Hé byð ðæs sáres hál, Lchdm. i. 352, 2. Wið eágena, eárena, sídan, wambe, &c. sáre, i. 2, sqq. On his módor sáre hé biþ ácenned, Blickl. Homl. 57, 35. Ðýlæs hwelc ðara niéhstena ðæs ofslægenan for ðæm sáre (the mortal wound caused by the slipping of an axe) hine ofsleá, Past. 21; Swt. 167, 3. Mugcwyrt ðæt sár ðara fóta of genimþ, Lchdm. i. 102, 16. Gif sió wamb biþ windes full, ðonne cymþ ðæt of wlacre wǽtan; sió cealde wǽte wyrcþ sár an . . . ðonne déþ ðæt ðæt sár áweg, Lchdm. ii. 224, 24. Nǽfre ðú þæs suíðlíc sár gegearwast heardra wíta, ðæt ðú mec onwende worda ðissa, Exon. Th. 246, 2; Jul. 55. Ðú ðæt sár (stripes and blows) áber, Andr. Kmbl. 1912; An. 958. Ðæt gé him sára gehwylc gehǽlde that you should heal every wound for him, Exon. Th. 144, 11; Gú. 676. Leomu hefegodon sárum gesóhte his limbs waxed heavy, visited by pains, 159, 21; Gú. 930. Ádle gebysgad, sárum geswenced, 170, 11; Gú. 1110. Ðá wæs heó eft hefigod mid ðǽm ǽrran sárum prioribus adgravata doloribus, Bd. 4, 19; S. 589, 5. Se Hǽlend his þegnum sǽde ða sár ðe hé ádreógan wolde, Blickl. Homl. 15, 33. Hié ealle líchomlícu sár oforhogodan, 119, 20. II. of the mind, (1) grief, pain, trouble, sorrow:--Ne biþ ðǽr sár ne gewinn, ne nǽnig unéþnes, Blickl. Homl. 103, 35. Wépende sár, Exon. Th. 79, 14; Cri. 1290. Is sáwl mín sáres and yfeles gefylled repleta est malis anima mea, Ps. Th. 87, 3. Tó tácnunge sorges and ánfealdes sáres, Bt. 7, 2; Fox 18, 21. Hí hí forlǽtaþ on ðam mǽstan sáre, 7, 1; Fox 16, 13. Hé heora helpend wæs on heora sáre, Bd. 3, 9; S. 533, 26. (2) a grief, sorrow, pain, wound:--Hit wæs swá gewunelíc on ealdum dagum, ðæt gif hwam sum fǽrlíc sár (affliction) becóme, ðæt hé his reáf tótǽre, Homl. Th. ii. 454, 14. Ðeáh him mon hwæt wiðerweardes doo, oððe hé hwelce scande gehiére be him selfum, hé æt ðæm cierre ne biþ onstyred . . . ac æfter lytlum fæce hé biþ onǽled mid ðý fýre ðæs sáres, Past. 33; Swt. 225, 20. Ðá ðæt mód ðillíc sár cweþende wæs, Bt. 5, 1; Fox 8, 24. Lufu him sára gehwylc symle forswíðede, Exon. Th. 160, 4; Gú. 938: 176, 31; Gú. 1218. Æfter ðære menigeo mínra sára ðe mé on ferhþe gestódan secundum multitudinem dolorum meorum in corde meo, Ps. Th. 93, 18. Ða angunnenan sár conceptos dolores, Wrt. Voc. ii. 136, 12. [Goth. sair: O. Sax. O. L. Ger. O. Frs. O. H. Ger. sér dolor, supplicium, amaritudo, ulcus: Icel. sár a sore; a wound.] v. líc-sár, and next word."
67631,sealt,salt,26970,sealt,Salt,"Salt (lit. and fig.):--Sealt sal, Wrt. Voc. i. 82. 89. Gé synt eorþan sealt (salt, Lind., Rush.): gyf ðæt sealt áwyrþ, Mt. Kmbl. 5, 13: Mk. Skt. 9, 49, 50. Hwylc manna werodum þurhbrýcþ mettum búton swæcce sealtes quis hominum dulcibus perfruitur cibis sine sapore salis? Coll. Monast. Th. 28, 17. Nim ácorfenes sealtes (rock salt) ðæt wæter ðe ðǽrof gǽþ, Lchdm. ii. 246, 18. Hwítes sealtes, iii. 20, 26. Greát sealt rock salt, 40, 20, 10: i. 158, 34. [Goth. salt: O. Sax. O. L. Ger. salt: O. H. Ger. salz: Icel. salt.] See following words, Cod. Dip. Kmbl. vi. 331, col. 2, and Leo on Anglo-Saxon Names. p. 27."
67634,sealt,salty,26971,sealt,Salt,"Salt, (1) of that which is naturally salt:--For hwam wæs seó sǽ sealt geworden? Moises áwearp ða .x. word in ða sǽ, and his teáras ágeát in ða sǽ; for ðam wearð seó sǽ sealt, Salm. Kmbl. 188, 15-19. Sealt wæter the sea, Ps. Th. 68, 2: Cd. Th. 13, 6; Gen. 198. Brim sceal sealt weallan, Menol. Fox 552; Gn. C. 45. On sealtum mersce in salsuginem, Ps. Spl. 106, 34. Óþ ðone sealtan mere usque ad lacum Salinarum, Ors. 1, 1; Swt. 26, 8. Ofer sealtne (saltne, Cott. MSS.) sǽ, Past. pref.; Swt. 9, 8. Sió onlícnes sendde mycel wæter þurh hiora múþ swá sealt (very salt), Blickl. Homl. 245, 25. Eahtoðe wæs sealtes pund, ðanon him wǽron ða teáras sealte, Salm. Kmbl. 180, 16. Sealte ýða, Cd. Th. 205, 26; Exod. 441. Sealte sǽwǽgas, 240, 9; Dan. 384. Sealte streámas, Exon. Th. 206, 2; Ph. 120. Sealte flódas, Ps. Th. 68, 14. Swég sealtera wætera, 76, 13. Salte sǽstreámas, Andr. Kmbl. 1497; An. 750. (2) of that which is artificially salt, salt (meat):--Tú hriéðeru, óðer sealt, óðer fersc, Ch. Th. 158, 27. Forgá sealtes gehwæt, Lchdm. ii. 56, 23. Ete sealtne mete and nówiht fersces, iii. 28, 24. Sele ðú him sealte mettas, 182, 13: 184, 8. [O. Frs. salt: Icel. saltr.] v. un-sealt."
67659,sōl,"dirty, dark",27912,sol,n.:,"n.: solu, we, e; f. Mire or a miry place [Halliwell gives soul, sole=a dirty pond, as a Kentish word]:--Sol volutabrum, Wrt. Voc. i. 37, 22. On grǽgsole burnan; andlang burnan on grǽgsole hagan, Cod. Dip. Kmbl. v. 336, 24. Wið Heortsolwe, iii. 391, 32. Of ðam wylle on ðæt heorotsol; of ðam heorotsole, ii. 249, 37. In ða heortsole; of ðære sole, iii. 380, 6. On ðæt sol; of ðan sole on ða ealdan strǽte, Cod. Dip. B. i. 518, 40. Sole volutabro, Wrt. Voc. ii. 97, 17. Tó sole ł fýlþe ad volutabrum, Hpt. Gl. 477, 70. Seomode on sole sídfæðmed scip, Beo. Th. 609; B. 302. Sió sugu hí wile sylian on hire sole æfter ðæm ðe hió áþwægen biþ, Past. 54; Swt. 419, 27. Gif swín eft filþ on ðæt sol, Swt. 421, 3. Þonon ðæt cume in ða reádan sole, Cod. Dip. Kmbl. iii. 375, 8. In reádan solo, Txts. 431, 6. Ad stagnum quendam cujus vocabulum est Ceabban solo, Cod. Dip. Kmbl. iii. 388, 2. Tó Higsolon; of Higsolon, 219, 3. Swín simle willnaþ licgan on fúlum solum . . . ðeáh hí beswemde weorþon, ðonne sleáþ hé eft on ða solu and bewealwiaþ þǽron, Bt. 37, 4; Fox 192, 26-29. [Cf. sol; adj. filthy:--Wule a sol cloð et one cherre beon hwit iwaschen? A. R. 324, 1. His (the priest's) alter cloð great and sole, and hire (the priest's concubine's) chemise smal and hwit; and te albe sol, and hire smoc hwit, Rel. Ant. i. 129. Solwy dirty, Wrt. Voc. i. 171, 41. O. H. Ger. sol volutabrum.] v. Sol-mónaþ, solian, sylu, sylian."
68571,sēon,strain; flow out (intr.),27214,seón,"trans. To strain, filer:","trans. To strain, filer:-- Siid excolat, Wrt. Voc. ii. 107, 71. Seóh þurh cláþ. Lchdm. ii. 24, I : iii. 14, 18."
68702,sagu,saw,26157,sagu,A saw:-- Sage serram,"A saw:-- Sage serram, Germ. 400, 531. Hé sceal habban æcse, adsan, sage, Anglia ix. 263, 2. [O. H. Ger. saga, sega; f. serra, lima : Icel. sög; f. a saw.] v. saga."
68859,sagu,"statement, narration",26158,sagu,"a saw, say","a saw, say (to say one's say), saying, statement, story, tale :-- Racu, sagu sermo. Hpt. Gl. 433, 12. Nis ðis nán gedwimor ne nán dwollíc sagu. Jud. Thw. p. 159, 27. Ic háte healdan hí óþ ðæt heora sagu áfandod sý. Homl. Th. ii. 484, 3. Teónan ðú wyrcst ús mid ðisse sage haec dicens nobis contumeliam facis, Lk. Skt. II, 45. Sagu dictu (cf. gesægene dictu, 28, 47), Wrt. Voc. ii. 140, 7. Hí sǽdon ðam kinge ðæt hé hæfde swýðe ágylt wið Crist. . . . Ðá læg se king and ásweartode eall mid ðare sage. Chart. Th. 340, 1. Gehýr ðú ðás race ná swilce leáse sagu ac geworden þing audi fabulam, non fabulam sed rem gestam, Ælfc. T. Grn. 16, 12. Geendebrednege ða sago þinga ordinary narrationem rerum, Mt. Kmbl. p. 7, 2, 9. Fabulae synd ða saga ðe menn secgaþ ongeán gecynde, Ælfc. Gr. 50, 29; Zup. 296, 5. Spellenga, sagena sermonum, Hpt. Gl. 505, 77. Ic ðínra bysna ne mæg, worda ne wísna wuht oncnáwan, síðes ne sagona, Cd. Th. 34, 9; Gen. 535. Sagum fabulis, Lk. Skt. p. 2, 10, 11."
68871,sēon,see,27212,seón,to see,"to see with the eyes, (1) with acc.:-- Oft ic wíg seó, Exon. Th. 388, 6; Rä. 6. 3. Ic seah wundorlíce . wiht, 495, 1; Rä. 84, 1. Ne seah ic medudreám máran, Beo. Th. 4033; B. 2014. Hí wuldres þegn eágum"
68895,sæl,"hall, palace",26065,sæl,A hall:--,"A hall:--Ic seah rǽplingas in ræced fergan under hróf sales, Exon. Th. 435, 3; Rä. 53, 2. Gæst yrre cwom, ðǽr wé sæl weardodon, Beo. Th. 4157; B. 2075. Ne gód hafoc geond sæl swingeþ, 4520; B. 2264. Hý sæl timbred (æltimbred, MS., the alliteration requires s) ongytan mihton; ðæt wæs foremǽrost receda, 620; B. 307. Heorot (Hrothgar's hall), sincfáge sel, 336; B. 167. Geond ðæt síde sel, Andr. Kmbl. 1523; An. 763. Wuna salu sinchroden halls splendidly decorated, 3342; An. 1675. Salo, Cd. Th. 113, 3; Gen. 1881. Gesáwon ofer since salo hlifian, reced ofer reádum golde, 145, 10; Gen. 2403. [Wyn for to schenche, after mete in sale, Horn. 1107. Þyse renkeȝ schal neuer sitte in my sale my soper to fele, Allit. Pms. 41, 107. Such a freke watȝ neuer in þat sale er þat tyme, Gaw. 197. O. H. Ger. sal exsolium, coenaculum; daz sal templum: Icel. salr a hall.] v. beág-sel, burg-, folc-, horn-sæl; sele, salor."
69000,sǣl,"fortune, opportunity, time",26066,sǽl,"time, occasion:--","time, occasion:--Ðá becom se apostol æt sumum sǽle (on one occasion) tó ðære byrig Pergamum, Homl. Th. i. 62, 24: 70, 23. On sumne sǽl quandoque, Ælfc. Gr. 38; Som. 40, 66. Heora wíse on nǽnne sǽl wel ne gefór, Ors. 4, 4; Swt. 164, 13. Ðás wyrte man mæg niman on ǽlcne sǽl this plant may be gathered at any time, Lchdm. i. 112, 3."
69530,sīðian,"go, move, wander",27546,síðian,"To journey, go, travel :--","To journey, go, travel :--Hwider síðast ðú bútan ðínःum bearne ? Homl. Th. i. 416, 33. Ðǽr ic síðade juxta iter, Ps. Th. 139, 5. Hé ðider síðode. Homl. Th. ii. 516, 6. Sum undercyning hine bæd ðæt hé hám mid him síðode, i. 128, 6. Ðá ðá se Hǽlend síðode, sum man him cwæþ tó : 'Ic wille síðian mid ðé and ðé folgian,' Homl. Skt. i. 16, 154. Nǽnig wæs ðæt hé eft síðade hyhta leás, Exon. Th. 157, 24 ; Gú. 896. Þurh ðé Freá on ðás eorþan út síðade, 21, 4 ; Cri. 329. Hig intó helle cuce síðodon descenderunt vivi in infernum, Num. 16, 33. Hig síðodon ealle tó Egipta lande, Ælfc. T. Grn. 5, 3. Síðedon, Cd. Th. 121, 13 ; Gen. 2009. Hine cneówmǽgas mid síðedon, 104, 13 ; Gen. 1734. Ðæt ic hláfordleás hám síðie, wende fram wíge, Byrht. Th. 139, 9 ; By. 251. Ðǽr gé síðien, Cd. Th. 195, 6 ; Exod. 272. Síðien and færen comitentur, Wrt. Voc. ii. 22, 14. For ðé sceal ǽlc flǽsc forþ síðian ad te omnis caro veniet, Ps. Th. 64, 2. Ðá com eorl síðian on Egypte, Cd. Th. 110, 27 ; Gen. 1844. Gewát him hám síðian, 130, 18 ; Gen. 2161. Héht hine twegen men mid síðian, 173, 28 ; Gen. 2868. Samed síðian, Exon. Th. 434, 17 ; Rä. 52, 2. Up siðian, Hy. 3, 56. Síðigean, Andr. Kmbl. 1657 ; An. 831. Ic eom engel Godes ufan síðende, Exon. Th. 258, 7 ; Jul. 261. ¶ of the spirit's journey to another world :--Æfter deáþe somod síðiaþ sáwla mid líce, 237, 2 ; Ph. 584. Scolde se ellorgást on feónda geweald feor síðian, Beo. Th. 1621 ; B. 808. Ðæt mín sáwul tó ðé síðian móte, Byrht. Th. 136, 65. [O. E. Homl. siðian : Laym. siðen : O. Sax. síðón : O. H. Ger. sindón : Icel. sinna.] v. for-, gemid-, mid-, wræc-síðian."
69801,sol,"mud, puddle",27912,sol,n.:,"n.: solu, we, e; f. Mire or a miry place [Halliwell gives soul, sole=a dirty pond, as a Kentish word]:--Sol volutabrum, Wrt. Voc. i. 37, 22. On grǽgsole burnan; andlang burnan on grǽgsole hagan, Cod. Dip. Kmbl. v. 336, 24. Wið Heortsolwe, iii. 391, 32. Of ðam wylle on ðæt heorotsol; of ðam heorotsole, ii. 249, 37. In ða heortsole; of ðære sole, iii. 380, 6. On ðæt sol; of ðan sole on ða ealdan strǽte, Cod. Dip. B. i. 518, 40. Sole volutabro, Wrt. Voc. ii. 97, 17. Tó sole ł fýlþe ad volutabrum, Hpt. Gl. 477, 70. Seomode on sole sídfæðmed scip, Beo. Th. 609; B. 302. Sió sugu hí wile sylian on hire sole æfter ðæm ðe hió áþwægen biþ, Past. 54; Swt. 419, 27. Gif swín eft filþ on ðæt sol, Swt. 421, 3. Þonon ðæt cume in ða reádan sole, Cod. Dip. Kmbl. iii. 375, 8. In reádan solo, Txts. 431, 6. Ad stagnum quendam cujus vocabulum est Ceabban solo, Cod. Dip. Kmbl. iii. 388, 2. Tó Higsolon; of Higsolon, 219, 3. Swín simle willnaþ licgan on fúlum solum . . . ðeáh hí beswemde weorþon, ðonne sleáþ hé eft on ða solu and bewealwiaþ þǽron, Bt. 37, 4; Fox 192, 26-29. [Cf. sol; adj. filthy:--Wule a sol cloð et one cherre beon hwit iwaschen? A. R. 324, 1. His (the priest's) alter cloð great and sole, and hire (the priest's concubine's) chemise smal and hwit; and te albe sol, and hire smoc hwit, Rel. Ant. i. 129. Solwy dirty, Wrt. Voc. i. 171, 41. O. H. Ger. sol volutabrum.] v. Sol-mónaþ, solian, sylu, sylian."
71517,scear,plowshare,26431,scear,m.,"m. (?) A plough-share :--scer, scær, scear uomis, Ælfc. Gr. 9, 28 ; Zup. 55, 16. Scaer vomer, Txts. 35, 32. Scear vomer vel vomis, Wrt. Voc. I. 15, I: 74, 72. Scer, 287, 6. Hwanon ðam yrþlinge sylan scear oððe culter, Coll. Monast. Th. 30, 29. Gefæstnodon sceare and cultre mid ðære syl confirmato vomere et cultro aratro, 19, 19. Hé sceal habban scear, culter and eác gádíren, Anglia ix. 263, 4. [Chauc. Piers P. Prompt. Parv. schare : O. Frs. skere, schere: O. H. Ger. scar, scaro vomer.]"
71532,sceard,"hacked, notched",26437,sceard,"notched, hacked, having gaps","notched, hacked, having gaps or rifts :--Ic geann Ælmǽre ðæs sceardan swurdes the hacked sword (cf. Icel. með skarða skjöldu with hacked shields), Chart. Th. 561, 1, 23. Tó ðam sceardan beorge (cf. ðone tóbrocenan beorg ðe is tóclofen, Cod. Dip. Kmbl. ii. 251, 5), of ðam sceardan beorge tó ðam rúgan hlǽwe. Cod."
71535,sceard,fragment,26435,sceard,"A shard, sherd, pot-sherd, tile","A shard, sherd, pot-sherd, tile :--Scearda testarum, Germ. 398, 257. [Gower uses sherd for the scale of a dragon, ' a dragon whose scherdes schinen as the sonne,' iii. 68, 5: and in Shakspere shard; denotes a beetle's hard wing-case, v. Nares' Glossary. M. H. Ger. scharte a sherd : Ger. scharte.] v. croc-sceard ; scirden."
71564,scēar,ploughshare,26431,scear,m.,"m. (?) A plough-share :--scer, scær, scear uomis, Ælfc. Gr. 9, 28 ; Zup. 55, 16. Scaer vomer, Txts. 35, 32. Scear vomer vel vomis, Wrt. Voc. I. 15, I: 74, 72. Scer, 287, 6. Hwanon ðam yrþlinge sylan scear oððe culter, Coll. Monast. Th. 30, 29. Gefæstnodon sceare and cultre mid ðære syl confirmato vomere et cultro aratro, 19, 19. Hé sceal habban scear, culter and eác gádíren, Anglia ix. 263, 4. [Chauc. Piers P. Prompt. Parv. schare : O. Frs. skere, schere: O. H. Ger. scar, scaro vomer.]"
